"id";"nsid";"takenUnix";"poiID";"poiTheme";"poiFreq";"rideDuration";"seqID"
15723386679;"60703488@N00";1417240702;24;"Family";6570;1500;4584
15907458651;"60703488@N00";1417240702;24;"Family";6570;1500;4584
15907459661;"60703488@N00";1417240702;24;"Family";6570;1500;4584
15908783732;"60703488@N00";1417240702;24;"Family";6570;1500;4584
15289813133;"60703488@N00";1417241095;22;"Family";1530;1020;4584
15909466765;"60703488@N00";1417241095;24;"Family";6570;1500;4584
15721986398;"60703488@N00";1417241116;22;"Family";1530;1020;4584
15909468625;"60703488@N00";1417241116;24;"Family";6570;1500;4584
22579932967;"60703488@N00";1417241248;24;"Family";6570;1500;4584
22377099333;"60703488@N00";1417241251;24;"Family";6570;1500;4584
23009377431;"60703488@N00";1417242123;24;"Family";6570;1500;4584
22606080819;"60703488@N00";1417242137;24;"Family";6570;1500;4584
22606076979;"60703488@N00";1417242189;24;"Family";6570;1500;4584
22606073879;"60703488@N00";1417242262;24;"Family";6570;1500;4584
23009373591;"60703488@N00";1417242266;24;"Family";6570;1500;4584
22606072369;"60703488@N00";1417242323;24;"Family";6570;1500;4584
22606076189;"60703488@N00";1417242328;24;"Family";6570;1500;4584
22579921717;"60703488@N00";1417242475;24;"Family";6570;1500;4584
22579974838;"60703488@N00";1417242486;24;"Family";6570;1500;4584
22579957148;"60703488@N00";1417242582;24;"Family";6570;1500;4584
22375517984;"60703488@N00";1417242675;24;"Family";6570;1500;4584
15911873265;"60703488@N00";1417242769;24;"Family";6570;1500;4584
15725836239;"60703488@N00";1417242772;24;"Family";6570;1500;4584
15292209053;"60703488@N00";1417242812;24;"Family";6570;1500;4584
15911870165;"60703488@N00";1417242824;24;"Family";6570;1500;4584
15909894971;"60703488@N00";1417242873;24;"Family";6570;1500;4584
15289618854;"60703488@N00";1417242896;24;"Family";6570;1500;4584
15289604014;"60703488@N00";1417242904;24;"Family";6570;1500;4584
15724388078;"60703488@N00";1417242906;24;"Family";6570;1500;4584
15289602924;"60703488@N00";1417242915;24;"Family";6570;1500;4584
15724402308;"60703488@N00";1417242916;24;"Family";6570;1500;4584
15911871005;"60703488@N00";1417242925;24;"Family";6570;1500;4584
15292208303;"60703488@N00";1417242973;24;"Family";6570;1500;4584
15910066375;"60703488@N00";1417242974;24;"Family";6570;1500;4584
15724299437;"60703488@N00";1417242976;24;"Family";6570;1500;4584
15911221822;"60703488@N00";1417242977;24;"Family";6570;1500;4584
15722769340;"60703488@N00";1417243002;24;"Family";6570;1500;4584
15910069555;"60703488@N00";1417243003;24;"Family";6570;1500;4584
15886058876;"60703488@N00";1417243005;24;"Family";6570;1500;4584
15292223673;"60703488@N00";1417243006;24;"Family";6570;1500;4584
22375508994;"60703488@N00";1417243150;25;"Family";4696;2100;4584
22998288895;"60703488@N00";1417243184;25;"Family";4696;2100;4584
22579950348;"60703488@N00";1417243211;25;"Family";4696;2100;4584
22579914097;"60703488@N00";1417244613;15;"Roller Coaster";1011;360;4584
22998290175;"60703488@N00";1417244616;15;"Roller Coaster";1011;360;4584
22606064029;"60703488@N00";1417245337;24;"Family";6570;1500;4584
15722579178;"60703488@N00";1417247254;24;"Family";6570;1500;4584
15722764900;"60703488@N00";1417247255;15;"Roller Coaster";1011;360;4584
15908093301;"60703488@N00";1417247255;24;"Family";6570;1500;4584
15724294037;"60703488@N00";1417247255;24;"Family";6570;1500;4584
15724295587;"60703488@N00";1417247255;24;"Family";6570;1500;4584
15724023769;"60703488@N00";1417247255;24;"Family";6570;1500;4584
15724022959;"60703488@N00";1417247255;24;"Family";6570;1500;4584
15908094501;"60703488@N00";1417247256;15;"Roller Coaster";1011;360;4584
15910066085;"60703488@N00";1417247266;15;"Roller Coaster";1011;360;4584
15725837559;"60703488@N00";1417269381;24;"Family";6570;1500;4584
15911874215;"60703488@N00";1417269381;24;"Family";6570;1500;4584
15909895921;"60703488@N00";1417269381;24;"Family";6570;1500;4584
15886063666;"60703488@N00";1417269385;24;"Family";6570;1500;4584
15911212132;"60703488@N00";1417269387;24;"Family";6570;1500;4584
15909897021;"60703488@N00";1417269399;24;"Family";6570;1500;4584
15724391308;"60703488@N00";1417269399;24;"Family";6570;1500;4584
15909897301;"60703488@N00";1417269405;24;"Family";6570;1500;4584
15289607234;"60703488@N00";1417269408;24;"Family";6570;1500;4584
15292214343;"60703488@N00";1417269414;24;"Family";6570;1500;4584
15724392318;"60703488@N00";1417269418;24;"Family";6570;1500;4584
15724392758;"60703488@N00";1417269421;24;"Family";6570;1500;4584
15724567030;"60703488@N00";1417269422;24;"Family";6570;1500;4584
15909898591;"60703488@N00";1417269427;24;"Family";6570;1500;4584
15724393198;"60703488@N00";1417269428;24;"Family";6570;1500;4584
15725840709;"60703488@N00";1417269431;24;"Family";6570;1500;4584
15725840879;"60703488@N00";1417269431;24;"Family";6570;1500;4584
15292216183;"60703488@N00";1417269435;24;"Family";6570;1500;4584
15292216443;"60703488@N00";1417269437;24;"Family";6570;1500;4584
15886067186;"60703488@N00";1417269441;24;"Family";6570;1500;4584
15886067526;"60703488@N00";1417269442;24;"Family";6570;1500;4584
15725841799;"60703488@N00";1417269446;24;"Family";6570;1500;4584
15886067856;"60703488@N00";1417269448;24;"Family";6570;1500;4584
15289610344;"60703488@N00";1417269452;24;"Family";6570;1500;4584
15911216322;"60703488@N00";1417269454;24;"Family";6570;1500;4584
15289610834;"60703488@N00";1417269456;24;"Family";6570;1500;4584
15886068326;"60703488@N00";1417269459;24;"Family";6570;1500;4584
15911879665;"60703488@N00";1417269460;24;"Family";6570;1500;4584
15911879915;"60703488@N00";1417269464;24;"Family";6570;1500;4584
15292218763;"60703488@N00";1417269476;15;"Roller Coaster";1011;360;4584
15725848909;"60703488@N00";1417269528;15;"Roller Coaster";1011;360;4584
15726118557;"60703488@N00";1417269528;25;"Family";4696;2100;4584
15886075346;"60703488@N00";1417269531;15;"Roller Coaster";1011;360;4584
15294609844;"60703488@N00";1417312578;24;"Family";6570;1500;4585
15916203162;"60703488@N00";1417312579;24;"Family";6570;1500;4585
15766782320;"60703488@N00";1417740036;24;"Family";6570;1500;4586
16112214705;"60703488@N00";1419545954;24;"Family";6570;1500;4587
5809833102;"60717337@N05";1307420435;8;"Family";604;120;4588
5542514148;"60744963@N02";1295259471;16;"Ride";7664;420;4589
5615111408;"60744963@N02";1295261099;16;"Ride";7664;420;4589
5542186976;"60744963@N02";1295261102;16;"Ride";7664;420;4589
5614530639;"60744963@N02";1295261132;16;"Ride";7664;420;4589
5615107268;"60744963@N02";1295266764;12;"Ride";4839;270;4589
8367688939;"60792472@N00";1357252888;19;"Show";3823;540;4590
8368757556;"60792472@N00";1357270001;16;"Ride";7664;420;4590
6047984748;"60823682@N05";1313450029;14;"Ride";3036;360;4591
6143535866;"60988928@N06";1311395123;18;"Family";2177;540;4592
6142919393;"60988928@N06";1311399954;18;"Family";2177;540;4592
6142919397;"60988928@N06";1311407337;18;"Family";2177;540;4592
6142919401;"60988928@N06";1311409090;18;"Family";2177;540;4592
6119654762;"60988928@N06";1311510806;18;"Family";2177;540;4593
6119654696;"60988928@N06";1311511095;10;"Spinning Ride";2180;150;4593
6119655078;"60988928@N06";1311511152;18;"Family";2177;540;4593
6119654646;"60988928@N06";1311511269;18;"Family";2177;540;4593
6119110927;"60988928@N06";1311511357;18;"Family";2177;540;4593
6119110715;"60988928@N06";1311511369;16;"Ride";7664;420;4593
2949778477;"61023603@N00";1224221879;13;"Ride";4480;300;4594
13923502874;"61026350@N06";1391163483;16;"Ride";7664;420;4595
9492986084;"61102903@N02";1376234145;16;"Ride";7664;420;4596
9490190721;"61102903@N02";1376234163;7;"Family";2344;120;4596
9492989720;"61102903@N02";1376234197;24;"Family";6570;1500;4596
9492990148;"61102903@N02";1376234204;14;"Ride";3036;360;4596
9490195699;"61102903@N02";1376234233;7;"Family";2344;120;4596
16133365249;"61207566@N00";1421549478;14;"Ride";3036;360;4597
16293664326;"61207566@N00";1421561877;24;"Family";6570;1500;4597
8269343755;"61207928@N04";1354233231;9;"Ride";214;120;4598
10113412894;"61228464@N03";1381034664;24;"Family";6570;1500;4599
10132089994;"61228464@N03";1381108658;14;"Ride";3036;360;4600
10147679573;"61228464@N03";1381180253;14;"Ride";3036;360;4601
5791013431;"61258745@N03";1275210139;17;"Water";2110;420;4602
5791020253;"61258745@N03";1275210799;17;"Water";2110;420;4602
5791581796;"61258745@N03";1276302632;1;"Ride";532;60;4603
5791581186;"61258745@N03";1276334598;19;"Show";3823;540;4604
5791596150;"61258745@N03";1276347310;7;"Family";2344;120;4604
5791586010;"61258745@N03";1276948365;6;"Kiddie";3509;120;4605
5791581436;"61258745@N03";1277459392;16;"Ride";7664;420;4606
5791594408;"61258745@N03";1281086872;12;"Ride";4839;270;4607
5791594600;"61258745@N03";1281087025;12;"Ride";4839;270;4607
5791594530;"61258745@N03";1281087261;12;"Ride";4839;270;4607
5791011295;"61258745@N03";1284205902;15;"Roller Coaster";1011;360;4608
5791018889;"61258745@N03";1286611929;13;"Ride";4480;300;4609
5791578446;"61258745@N03";1289973801;16;"Ride";7664;420;4610
5791583140;"61258745@N03";1296274391;12;"Ride";4839;270;4611
5791583498;"61258745@N03";1296282283;19;"Show";3823;540;4611
5791587934;"61258745@N03";1296282400;7;"Family";2344;120;4611
5791022583;"61258745@N03";1296283102;7;"Family";2344;120;4611
5791607178;"61258745@N03";1296283846;7;"Family";2344;120;4611
5791582904;"61258745@N03";1296284323;18;"Family";2177;540;4611
5791040245;"61258745@N03";1296284444;18;"Family";2177;540;4611
5791586658;"61258745@N03";1298270964;14;"Ride";3036;360;4612
5791599228;"61258745@N03";1298271317;19;"Show";3823;540;4612
5791033637;"61258745@N03";1298696785;12;"Ride";4839;270;4613
5791029871;"61258745@N03";1298732663;12;"Ride";4839;270;4614
5791592084;"61258745@N03";1300168888;16;"Ride";7664;420;4615
5791030883;"61258745@N03";1300169584;16;"Ride";7664;420;4615
5791602816;"61258745@N03";1300169948;22;"Family";1530;1020;4615
5791593708;"61258745@N03";1300185405;23;"Kiddie";1342;1200;4615
5791033479;"61258745@N03";1300186220;12;"Ride";4839;270;4615
5791603692;"61258745@N03";1305974455;18;"Family";2177;540;4616
5791043705;"61258745@N03";1305977370;13;"Ride";4480;300;4616
5793926377;"61258745@N03";1306715645;16;"Ride";7664;420;4617
5791580574;"61258745@N03";1306987315;12;"Ride";4839;270;4618
6903117322;"61261095@N02";1330936875;16;"Ride";7664;420;4619
7143838823;"61261095@N02";1330937465;16;"Ride";7664;420;4619
7066083437;"61261095@N02";1330937559;16;"Ride";7664;420;4619
6983897624;"61261095@N02";1330941395;25;"Family";4696;2100;4619
7283156066;"61261095@N02";1330943181;25;"Family";4696;2100;4619
6948788760;"61261095@N02";1330955162;16;"Ride";7664;420;4619
7756483964;"61261095@N02";1330955177;18;"Family";2177;540;4619
7088905785;"61261095@N02";1331041541;16;"Ride";7664;420;4620
7178650113;"61261095@N02";1331041575;18;"Family";2177;540;4620
7299870302;"61261095@N02";1331095915;18;"Family";2177;540;4621
7701812662;"61261095@N02";1331100864;15;"Roller Coaster";1011;360;4621
7291958742;"61261095@N02";1331100926;15;"Roller Coaster";1011;360;4621
7566831482;"61342516@N02";1342057805;25;"Family";4696;2100;4622
5459660721;"61349054@N00";1297928732;10;"Spinning Ride";2180;150;4623
5459660431;"61349054@N00";1297929014;10;"Spinning Ride";2180;150;4623
5458985998;"61349054@N00";1297930997;10;"Spinning Ride";2180;150;4623
5586337884;"61357453@N02";1231993659;18;"Family";2177;540;4624
11387003195;"61363312@N00";1387060205;18;"Family";2177;540;4625
8240673770;"61517165@N00";1354171309;17;"Water";2110;420;4626
8239607927;"61517165@N00";1354171611;17;"Water";2110;420;4626
8240674904;"61517165@N00";1354173143;17;"Water";2110;420;4626
8240675350;"61517165@N00";1354173175;17;"Water";2110;420;4626
5609278748;"61600824@N08";1214810944;17;"Water";2110;420;4627
5611689171;"61600824@N08";1278486687;12;"Ride";4839;270;4628
5611689665;"61600824@N08";1278496754;17;"Water";2110;420;4628
5611690243;"61600824@N08";1278504668;17;"Water";2110;420;4628
5612273218;"61600824@N08";1278504972;23;"Kiddie";1342;1200;4628
25828412472;"61601523@N00";1450768609;24;"Family";6570;1500;4629
25828413842;"61601523@N00";1450770995;7;"Family";2344;120;4629
7923637856;"61644290@N00";1346583004;12;"Ride";4839;270;4630
8375720652;"61702169@N02";1357985955;12;"Ride";4839;270;4631
16905348648;"61761579@N00";1428560508;17;"Water";2110;420;4632
8190443738;"61827589@N06";1352982861;14;"Ride";3036;360;4633
9690640806;"61827589@N06";1378450322;3;"Roller Coaster";750;90;4634
9687539599;"61827589@N06";1378452484;3;"Roller Coaster";750;90;4634
9710696126;"61827589@N06";1378672708;3;"Roller Coaster";750;90;4635
9711068412;"61827589@N06";1378676343;3;"Roller Coaster";750;90;4635
21535987328;"61905010@N03";1409701588;8;"Family";604;120;4636
21712307322;"61905010@N03";1409707875;17;"Water";2110;420;4636
13535473244;"61906163@N00";1293852372;25;"Family";4696;2100;4637
13535143455;"61906163@N00";1293852428;25;"Family";4696;2100;4637
13535217883;"61906163@N00";1293854361;17;"Water";2110;420;4637
13535203483;"61906163@N00";1293854469;17;"Water";2110;420;4637
13535045265;"61906163@N00";1293854790;23;"Kiddie";1342;1200;4637
13535136783;"61906163@N00";1293855241;16;"Ride";7664;420;4637
13535022395;"61906163@N00";1293855261;16;"Ride";7664;420;4637
13535320614;"61906163@N00";1293855288;16;"Ride";7664;420;4637
13534990365;"61906163@N00";1293855294;16;"Ride";7664;420;4637
13534977745;"61906163@N00";1293855323;16;"Ride";7664;420;4637
13535253654;"61906163@N00";1293855454;11;"Roller Coaster";989;240;4637
13535242944;"61906163@N00";1293855465;11;"Roller Coaster";989;240;4637
13535015713;"61906163@N00";1293855481;11;"Roller Coaster";989;240;4637
13534900345;"61906163@N00";1293855488;11;"Roller Coaster";989;240;4637
13535205054;"61906163@N00";1293855921;18;"Family";2177;540;4637
13534979383;"61906163@N00";1293855935;18;"Family";2177;540;4637
13535184704;"61906163@N00";1293856229;18;"Family";2177;540;4637
13535123404;"61906163@N00";1293858627;18;"Family";2177;540;4637
16228150675;"61938758@N08";1420335659;25;"Family";4696;2100;4638
15608321133;"61938758@N08";1420371098;14;"Ride";3036;360;4639
16227361082;"61938758@N08";1420523887;25;"Family";4696;2100;4640
16042327897;"61938758@N08";1420524200;25;"Family";4696;2100;4640
16042313207;"61938758@N08";1420619041;11;"Roller Coaster";989;240;4641
16367757405;"61938758@N08";1420688128;16;"Ride";7664;420;4642
7613503358;"62001041@N08";1342786647;18;"Family";2177;540;4643
7613623882;"62001041@N08";1342788915;13;"Ride";4480;300;4643
5782121109;"62053346@N08";1306302724;6;"Kiddie";3509;120;4644
8515636341;"62101907@N00";1362008166;12;"Ride";4839;270;4645
11882438896;"62101907@N00";1389347697;15;"Roller Coaster";1011;360;4646
6845764654;"62102776@N02";1331989150;12;"Ride";4839;270;4647
7734102036;"62102776@N02";1344306037;14;"Ride";3036;360;4648
7734239344;"62102776@N02";1344307314;14;"Ride";3036;360;4648
7734513626;"62102776@N02";1344309958;12;"Ride";4839;270;4648
7737557922;"62102776@N02";1344344097;13;"Ride";4480;300;4649
7738096906;"62102776@N02";1344351923;16;"Ride";7664;420;4649
7743971162;"62102776@N02";1344425820;22;"Family";1530;1020;4650
7744113022;"62102776@N02";1344427876;14;"Ride";3036;360;4650
7744529648;"62102776@N02";1344434132;7;"Family";2344;120;4650
7744819966;"62102776@N02";1344439297;19;"Show";3823;540;4650
7750984806;"62102776@N02";1344521380;14;"Ride";3036;360;4651
7762733452;"62102776@N02";1344682596;14;"Ride";3036;360;4652
7771080650;"62102776@N02";1344775038;22;"Family";1530;1020;4653
7778352622;"62102776@N02";1344856813;14;"Ride";3036;360;4654
7783266534;"62102776@N02";1344918503;16;"Ride";7664;420;4655
7785013414;"62102776@N02";1344937153;12;"Ride";4839;270;4655
7791143680;"62102776@N02";1345013247;7;"Family";2344;120;4656
7803268226;"62102776@N02";1345173709;14;"Ride";3036;360;4657
7826681294;"62102776@N02";1345445382;14;"Ride";3036;360;4658
7834749968;"62102776@N02";1345540667;16;"Ride";7664;420;4659
7846467512;"62102776@N02";1345698124;14;"Ride";3036;360;4660
7897101984;"62102776@N02";1346315684;16;"Ride";7664;420;4661
7916260614;"62102776@N02";1346562865;14;"Ride";3036;360;4662
7926236014;"62102776@N02";1346666395;13;"Ride";4480;300;4663
7952449288;"62102776@N02";1347008953;16;"Ride";7664;420;4664
7965861658;"62102776@N02";1347172412;13;"Ride";4480;300;4665
7974500097;"62102776@N02";1347266620;14;"Ride";3036;360;4666
8523634414;"62102776@N02";1362223771;14;"Ride";3036;360;4667
8525222136;"62102776@N02";1362269002;7;"Family";2344;120;4668
8529194064;"62102776@N02";1362363065;14;"Ride";3036;360;4669
8535138684;"62102776@N02";1362538198;7;"Family";2344;120;4670
6330209775;"62121361@N03";1313518410;1;"Ride";532;60;4671
6310486172;"62121361@N03";1313520903;15;"Roller Coaster";1011;360;4671
6640018293;"62121361@N03";1325484988;20;"Show";1178;600;4672
6769760847;"62121361@N03";1325486787;23;"Kiddie";1342;1200;4672
6850516189;"62121361@N03";1326175486;16;"Ride";7664;420;4673
6845399723;"62121361@N03";1326181516;4;"Family";561;90;4673
6874197486;"62121361@N03";1332747036;10;"Spinning Ride";2180;150;4674
7323852452;"62121361@N03";1332984094;23;"Kiddie";1342;1200;4675
6912491416;"62121361@N03";1332999694;15;"Roller Coaster";1011;360;4675
8204198684;"62121361@N03";1332999821;15;"Roller Coaster";1011;360;4675
6926938898;"62121361@N03";1334220402;11;"Roller Coaster";989;240;4676
7079052349;"62121361@N03";1334224691;13;"Ride";4480;300;4676
6932979288;"62121361@N03";1334224888;13;"Ride";4480;300;4676
7162340111;"62121361@N03";1338955508;24;"Family";6570;1500;4677
7347324426;"62121361@N03";1338955543;24;"Family";6570;1500;4677
7378337596;"62121361@N03";1339720605;14;"Ride";3036;360;4678
7654963976;"62121361@N03";1339734863;6;"Kiddie";3509;120;4678
7525576926;"62121361@N03";1339736382;14;"Ride";3036;360;4678
8162145799;"62121361@N03";1339736639;6;"Kiddie";3509;120;4678
7595635690;"62121361@N03";1339738904;19;"Show";3823;540;4678
7384741200;"62121361@N03";1339753066;14;"Ride";3036;360;4678
7519426088;"62121361@N03";1339753729;14;"Ride";3036;360;4678
7377795836;"62121361@N03";1339760856;6;"Kiddie";3509;120;4678
7548304138;"62121361@N03";1340089064;19;"Show";3823;540;4679
7588671348;"62121361@N03";1340108621;14;"Ride";3036;360;4679
7418546430;"62121361@N03";1340109787;19;"Show";3823;540;4679
7416579764;"62121361@N03";1340110173;19;"Show";3823;540;4679
8140897064;"62121361@N03";1340111149;14;"Ride";3036;360;4679
7541395146;"62121361@N03";1340111502;14;"Ride";3036;360;4679
7497471740;"62121361@N03";1340112458;19;"Show";3823;540;4679
7554815800;"62121361@N03";1341997675;19;"Show";3823;540;4680
8248156474;"62121361@N03";1345006440;24;"Family";6570;1500;4681
7885869076;"62121361@N03";1346146107;7;"Family";2344;120;4682
7928266790;"62121361@N03";1346146381;23;"Kiddie";1342;1200;4682
7941097120;"62121361@N03";1346403635;2;"Kiddie";163;60;4683
8178298770;"62121361@N03";1352451094;24;"Family";6570;1500;4684
8621670534;"62121361@N03";1364458281;16;"Ride";7664;420;4685
10080766255;"62121361@N03";1380613416;14;"Ride";3036;360;4686
13731028243;"62121361@N03";1380615372;9;"Ride";214;120;4686
8668862915;"62208823@N00";1366527023;12;"Ride";4839;270;4687
8670172916;"62208823@N00";1366531195;14;"Ride";3036;360;4687
8673413859;"62208823@N00";1366639352;12;"Ride";4839;270;4688
12736477293;"62236593@N04";1393153502;24;"Family";6570;1500;4689
20778251089;"62236593@N04";1440763688;5;"Spinning Ride";713;120;4690
5869540264;"62294367@N08";1303131214;12;"Ride";4839;270;4691
8289574249;"62297532@N00";1355928596;16;"Ride";7664;420;4692
8294769973;"62297532@N00";1356078631;14;"Ride";3036;360;4693
8295832766;"62297532@N00";1356078933;16;"Ride";7664;420;4693
7644662320;"62348735@N06";1343174305;19;"Show";3823;540;4694
7645694616;"62348735@N06";1343185502;3;"Roller Coaster";750;90;4694
7645879676;"62348735@N06";1343187310;17;"Water";2110;420;4694
6080117617;"62358639@N06";1241485143;16;"Ride";7664;420;4695
5706487615;"62358639@N06";1241485152;16;"Ride";7664;420;4695
6057559188;"62358639@N06";1241485461;7;"Family";2344;120;4695
3095103956;"62392176@N00";1227608106;7;"Family";2344;120;4696
3095114280;"62392176@N00";1227669374;24;"Family";6570;1500;4697
3094274531;"62392176@N00";1227669386;24;"Family";6570;1500;4697
3094275033;"62392176@N00";1227671571;9;"Ride";214;120;4697
3094275227;"62392176@N00";1227671591;9;"Ride";214;120;4697
3094275947;"62392176@N00";1227673466;24;"Family";6570;1500;4697
3094276639;"62392176@N00";1227673889;24;"Family";6570;1500;4697
3095117964;"62392176@N00";1227673968;24;"Family";6570;1500;4697
3094278299;"62392176@N00";1227674541;24;"Family";6570;1500;4697
3094278971;"62392176@N00";1227675043;13;"Ride";4480;300;4697
3095120142;"62392176@N00";1227675051;13;"Ride";4480;300;4697
3094280393;"62392176@N00";1227675052;13;"Ride";4480;300;4697
3094281193;"62392176@N00";1227675053;13;"Ride";4480;300;4697
3094281585;"62392176@N00";1227676565;24;"Family";6570;1500;4697
3094282023;"62392176@N00";1227676571;24;"Family";6570;1500;4697
3094282747;"62392176@N00";1227677754;24;"Family";6570;1500;4697
3094283315;"62392176@N00";1227678853;6;"Kiddie";3509;120;4697
3094284013;"62392176@N00";1227678898;6;"Kiddie";3509;120;4697
3095125090;"62392176@N00";1227697543;11;"Roller Coaster";989;240;4697
3094288721;"62392176@N00";1227749284;12;"Ride";4839;270;4698
3094289503;"62392176@N00";1227749286;12;"Ride";4839;270;4698
3095130564;"62392176@N00";1227749391;12;"Ride";4839;270;4698
4887560720;"62392176@N00";1281091130;7;"Family";2344;120;4699
4887562466;"62392176@N00";1281137393;7;"Family";2344;120;4700
4887562486;"62392176@N00";1281143201;16;"Ride";7664;420;4700
4886959479;"62392176@N00";1281145938;7;"Family";2344;120;4700
4886959749;"62392176@N00";1281146876;7;"Family";2344;120;4700
4886960193;"62392176@N00";1281147250;7;"Family";2344;120;4700
4886960583;"62392176@N00";1281147264;7;"Family";2344;120;4700
4887564386;"62392176@N00";1281147295;7;"Family";2344;120;4700
4887564598;"62392176@N00";1281175179;16;"Ride";7664;420;4700
4886947505;"62392176@N00";1281619609;7;"Family";2344;120;4701
15853810900;"62392176@N00";1407829623;14;"Ride";3036;360;4702
20660042446;"62392176@N00";1407829623;14;"Ride";3036;360;4702
20498267580;"62392176@N00";1407841509;14;"Ride";3036;360;4702
20065295623;"62392176@N00";1407886009;24;"Family";6570;1500;4703
20063690294;"62392176@N00";1407890783;10;"Spinning Ride";2180;150;4703
16040479352;"62392176@N00";1407992243;25;"Family";4696;2100;4704
15853915588;"62392176@N00";1408010763;2;"Kiddie";163;60;4704
15855311069;"62392176@N00";1408011579;14;"Ride";3036;360;4704
15855581327;"62392176@N00";1408011580;14;"Ride";3036;360;4704
15854078740;"62392176@N00";1408011591;14;"Ride";3036;360;4704
16015584626;"62392176@N00";1408011592;14;"Ride";3036;360;4704
15421700533;"62392176@N00";1408011746;14;"Ride";3036;360;4704
15855573367;"62392176@N00";1408012137;14;"Ride";3036;360;4704
16039377311;"62392176@N00";1408012138;14;"Ride";3036;360;4704
16040631752;"62392176@N00";1408012139;14;"Ride";3036;360;4704
15853897108;"62392176@N00";1408012154;14;"Ride";3036;360;4704
14899596846;"62392176@N00";1408012525;19;"Show";3823;540;4704
5680684386;"62413873@N03";1297277105;6;"Kiddie";3509;120;4705
4165809860;"62443344@N00";1259815879;6;"Kiddie";3509;120;4706
4430665737;"62443344@N00";1265674941;12;"Ride";4839;270;4707
4431436404;"62443344@N00";1265675395;12;"Ride";4839;270;4707
4431437354;"62443344@N00";1265675420;12;"Ride";4839;270;4707
4431462084;"62443344@N00";1265686185;11;"Roller Coaster";989;240;4707
4431463348;"62443344@N00";1265686273;11;"Roller Coaster";989;240;4707
4855966938;"62443344@N00";1277116341;16;"Ride";7664;420;4708
4855989106;"62443344@N00";1277119691;16;"Ride";7664;420;4708
4855992064;"62443344@N00";1277119730;16;"Ride";7664;420;4708
5134342105;"62443344@N00";1288140853;11;"Roller Coaster";989;240;4709
5134346069;"62443344@N00";1288140866;11;"Roller Coaster";989;240;4709
5134351741;"62443344@N00";1288141078;11;"Roller Coaster";989;240;4709
5134356829;"62443344@N00";1288144887;13;"Ride";4480;300;4709
5135050948;"62443344@N00";1288164491;16;"Ride";7664;420;4709
5135052594;"62443344@N00";1288164513;16;"Ride";7664;420;4709
5134455443;"62443344@N00";1288166496;23;"Kiddie";1342;1200;4709
5134458019;"62443344@N00";1288166764;17;"Water";2110;420;4709
5135060816;"62443344@N00";1288168009;16;"Ride";7664;420;4709
5134468095;"62443344@N00";1288169161;16;"Ride";7664;420;4709
5134473583;"62443344@N00";1288169449;16;"Ride";7664;420;4709
5134476463;"62443344@N00";1288169751;16;"Ride";7664;420;4709
5134481905;"62443344@N00";1288169788;16;"Ride";7664;420;4709
5135085254;"62443344@N00";1288170050;16;"Ride";7664;420;4709
5135085462;"62443344@N00";1288171374;16;"Ride";7664;420;4709
5135093248;"62443344@N00";1288172094;16;"Ride";7664;420;4709
5514436838;"62443344@N00";1298616590;13;"Ride";4480;300;4710
5514436880;"62443344@N00";1298617818;13;"Ride";4480;300;4710
5514436922;"62443344@N00";1298618397;13;"Ride";4480;300;4710
5514436984;"62443344@N00";1298618428;13;"Ride";4480;300;4710
5513841011;"62443344@N00";1298618771;13;"Ride";4480;300;4710
5513841025;"62443344@N00";1298618844;13;"Ride";4480;300;4710
5513841097;"62443344@N00";1298619317;13;"Ride";4480;300;4710
5513841139;"62443344@N00";1298619342;13;"Ride";4480;300;4710
5514437264;"62443344@N00";1298619383;13;"Ride";4480;300;4710
5513841197;"62443344@N00";1298619412;13;"Ride";4480;300;4710
5513841235;"62443344@N00";1298619839;13;"Ride";4480;300;4710
5514437368;"62443344@N00";1298619881;13;"Ride";4480;300;4710
5514437396;"62443344@N00";1298619983;13;"Ride";4480;300;4710
5514437538;"62443344@N00";1298620154;13;"Ride";4480;300;4710
6860438897;"62443344@N00";1328657209;16;"Ride";7664;420;4711
6860439295;"62443344@N00";1328657403;16;"Ride";7664;420;4711
6860439541;"62443344@N00";1328657437;16;"Ride";7664;420;4711
6860439865;"62443344@N00";1328657445;16;"Ride";7664;420;4711
6879276267;"62443344@N00";1328681031;16;"Ride";7664;420;4711
6879276989;"62443344@N00";1328688577;16;"Ride";7664;420;4711
6884922761;"62443344@N00";1328689548;16;"Ride";7664;420;4711
6879277757;"62443344@N00";1328689934;16;"Ride";7664;420;4711
6879278389;"62443344@N00";1328690622;16;"Ride";7664;420;4711
6884945887;"62443344@N00";1328692373;16;"Ride";7664;420;4711
6884946241;"62443344@N00";1328692456;16;"Ride";7664;420;4711
6884946593;"62443344@N00";1328692477;16;"Ride";7664;420;4711
6884946833;"62443344@N00";1328693187;16;"Ride";7664;420;4711
6884946885;"62443344@N00";1328693601;16;"Ride";7664;420;4711
6992115911;"62443344@N00";1331612699;16;"Ride";7664;420;4712
6845988702;"62443344@N00";1331612898;16;"Ride";7664;420;4712
6845988646;"62443344@N00";1331613004;16;"Ride";7664;420;4712
6992115713;"62443344@N00";1331613018;16;"Ride";7664;420;4712
6845988560;"62443344@N00";1331613045;16;"Ride";7664;420;4712
6995164677;"62443344@N00";1331619930;24;"Family";6570;1500;4712
