,USAGE_DATE,FACILITY_NAME,attendance,Year,Month,Day_of_Week,mean_attendance,std_attendance,standardized_attendance
1768,2021-09-30,Tivoli Gardens,2144,2021,9,Thursday,10435.895734597156,5320.11359783218,-1.5585937371667977
1769,2021-10-01,PortAventura World,9949,2021,10,Friday,22778.595238095237,11387.213401263294,-1.1266667959934715
1770,2021-10-01,Tivoli Gardens,4580,2021,10,Friday,10435.895734597156,5320.11359783218,-1.1007087775312343
1771,2021-10-02,PortAventura World,25758,2021,10,Saturday,22778.595238095237,11387.213401263294,0.261644763904594
1772,2021-10-02,Tivoli Gardens,13964,2021,10,Saturday,10435.895734597156,5320.11359783218,0.6631633329860593
1773,2021-10-03,PortAventura World,20059,2021,10,Sunday,22778.595238095237,11387.213401263294,-0.238828863766927
1774,2021-10-03,Tivoli Gardens,11636,2021,10,Sunday,10435.895734597156,5320.11359783218,0.22557869175798395
1775,2021-10-04,PortAventura World,14537,2021,10,Monday,22778.595238095237,11387.213401263294,-0.7237587412896747
1776,2021-10-04,Tivoli Gardens,6826,2021,10,Monday,10435.895734597156,5320.11359783218,-0.6785373410199554
1777,2021-10-05,PortAventura World,8225,2021,10,Tuesday,22778.595238095237,11387.213401263294,-1.2780646787984729
1778,2021-10-05,Tivoli Gardens,5420,2021,10,Tuesday,10435.895734597156,5320.11359783218,-0.9428174121396607
1779,2021-10-06,PortAventura World,10922,2021,10,Wednesday,22778.595238095237,11387.213401263294,-1.0412200790739436
1780,2021-10-06,Tivoli Gardens,4924,2021,10,Wednesday,10435.895734597156,5320.11359783218,-1.0360485040851612
1781,2021-10-07,PortAventura World,11402,2021,10,Thursday,22778.595238095237,11387.213401263294,-0.9990675362976091
1782,2021-10-07,Tivoli Gardens,5244,2021,10,Thursday,10435.895734597156,5320.11359783218,-0.9758994125074191
1783,2021-10-08,PortAventura World,15394,2021,10,Friday,22778.595238095237,11387.213401263294,-0.6484988888744275
1784,2021-10-08,Tivoli Gardens,6925,2021,10,Friday,10435.895734597156,5320.11359783218,-0.6599287158130913
1785,2021-10-09,PortAventura World,33895,2021,10,Saturday,22778.595238095237,11387.213401263294,0.9762181817609138
1786,2021-10-09,Tivoli Gardens,13441,2021,10,Saturday,10435.895734597156,5320.11359783218,0.5648571614386867
1787,2021-10-10,PortAventura World,31308,2021,10,Sunday,22778.595238095237,11387.213401263294,0.7490335397559612
1788,2021-10-10,Tivoli Gardens,14755,2021,10,Sunday,10435.895734597156,5320.11359783218,0.8118443687297912
1789,2021-10-11,PortAventura World,21404,2021,10,Monday,22778.595238095237,11387.213401263294,-0.12071392619573983
1790,2021-10-11,Tivoli Gardens,9957,2021,10,Monday,10435.895734597156,5320.11359783218,-0.09001607311398283
1791,2021-10-12,PortAventura World,18217,2021,10,Tuesday,22778.595238095237,11387.213401263294,-0.40058924667111045
1792,2021-10-12,Tivoli Gardens,8641,2021,10,Tuesday,10435.895734597156,5320.11359783218,-0.33737921222744816
1793,2021-10-13,PortAventura World,18283,2021,10,Wednesday,22778.595238095237,11387.213401263294,-0.3947932720393645
1794,2021-10-13,Tivoli Gardens,9021,2021,10,Wednesday,10435.895734597156,5320.11359783218,-0.2659521659788791
1795,2021-10-14,PortAventura World,18460,2021,10,Thursday,22778.595238095237,11387.213401263294,-0.37924952189059113
1796,2021-10-14,Tivoli Gardens,8633,2021,10,Thursday,10435.895734597156,5320.11359783218,-0.3388829395168917
1797,2021-10-15,PortAventura World,20139,2021,10,Friday,22778.595238095237,11387.213401263294,-0.23180343997087124
1798,2021-10-15,Tivoli Gardens,9696,2021,10,Friday,10435.895734597156,5320.11359783218,-0.1390751759320789
1799,2021-10-16,PortAventura World,30933,2021,10,Saturday,22778.595238095237,11387.213401263294,0.7161018657119499
1800,2021-10-16,Tivoli Gardens,13490,2021,10,Saturday,10435.895734597156,5320.11359783218,0.5740674910865285
1801,2021-10-17,PortAventura World,27902,2021,10,Sunday,22778.595238095237,11387.213401263294,0.4499261216388879
1802,2021-10-17,Tivoli Gardens,14125,2021,10,Sunday,10435.895734597156,5320.11359783218,0.693425844686111
1803,2021-10-18,PortAventura World,26731,2021,10,Monday,22778.595238095237,11387.213401263294,0.34709148082412195
1804,2021-10-18,Tivoli Gardens,11007,2021,10,Monday,10435.895734597156,5320.11359783218,0.10734813362548418
1805,2021-10-19,PortAventura World,25396,2021,10,Tuesday,22778.595238095237,11387.213401263294,0.22985472122744174
1806,2021-10-19,Tivoli Gardens,11309,2021,10,Tuesday,10435.895734597156,5320.11359783218,0.1641138388019785
1807,2021-10-20,PortAventura World,20702,2021,10,Wednesday,22778.595238095237,11387.213401263294,-0.18236202000612897
1808,2021-10-20,Tivoli Gardens,10038,2021,10,Wednesday,10435.895734597156,5320.11359783218,-0.0747908343083668
1809,2021-10-21,PortAventura World,17227,2021,10,Thursday,22778.595238095237,11387.213401263294,-0.4875288661473003
1810,2021-10-21,Tivoli Gardens,8518,2021,10,Thursday,10435.895734597156,5320.11359783218,-0.36049901930264283
1811,2021-10-22,PortAventura World,26524,2021,10,Friday,22778.595238095237,11387.213401263294,0.32891319675182773
1812,2021-10-22,Tivoli Gardens,10790,2021,10,Friday,10435.895734597156,5320.11359783218,0.06655953089932766
1813,2021-10-23,PortAventura World,34165,2021,10,Saturday,22778.595238095237,11387.213401263294,0.9999289870726019
1814,2021-10-23,Tivoli Gardens,13952,2021,10,Saturday,10435.895734597156,5320.11359783218,0.6609077420518941
1815,2021-10-24,PortAventura World,34149,2021,10,Sunday,22778.595238095237,11387.213401263294,0.9985239023133907
1816,2021-10-24,Tivoli Gardens,17124,2021,10,Sunday,10435.895734597156,5320.11359783218,1.257135612316265
1817,2021-10-25,PortAventura World,31917,2021,10,Monday,22778.595238095237,11387.213401263294,0.8025145784034355
1818,2021-10-25,Tivoli Gardens,15114,2021,10,Monday,10435.895734597156,5320.11359783218,0.8793241308435709
1819,2021-10-26,PortAventura World,35839,2021,10,Tuesday,22778.595238095237,11387.213401263294,1.1469359800050682
1820,2021-10-26,Tivoli Gardens,16522,2021,10,Tuesday,10435.895734597156,5320.11359783218,1.143980133785637
1821,2021-10-27,PortAventura World,35953,2021,10,Wednesday,22778.595238095237,11387.213401263294,1.1569472089144477
1822,2021-10-27,Tivoli Gardens,17279,2021,10,Wednesday,10435.895734597156,5320.11359783218,1.2862703285492338
1823,2021-10-28,PortAventura World,36505,2021,10,Thursday,22778.595238095237,11387.213401263294,1.2054226331072324
1824,2021-10-28,Tivoli Gardens,18234,2021,10,Thursday,10435.895734597156,5320.11359783218,1.4657777737265585
1825,2021-10-29,PortAventura World,33591,2021,10,Friday,22778.595238095237,11387.213401263294,0.9495215713359019
1826,2021-10-29,Tivoli Gardens,16290,2021,10,Friday,10435.895734597156,5320.11359783218,1.100372042391774
1827,2021-10-30,PortAventura World,33960,2021,10,Saturday,22778.595238095237,11387.213401263294,0.9819263385952091
1828,2021-10-30,Tivoli Gardens,16133,2021,10,Saturday,10435.895734597156,5320.11359783218,1.070861394336444
1829,2021-10-31,PortAventura World,64351,2021,10,Sunday,22778.595238095237,11387.213401263294,3.650797020919335
1830,2021-10-31,Tivoli Gardens,22672,2021,10,Sunday,10435.895734597156,5320.11359783218,2.2999704875453726
1831,2021-11-01,PortAventura World,33525,2021,11,Monday,22778.595238095237,11387.213401263294,0.9437255967041559
1832,2021-11-01,Tivoli Gardens,16397,2021,11,Monday,10435.895734597156,5320.11359783218,1.1204843948880814
1833,2021-11-02,PortAventura World,37095,2021,11,Tuesday,22778.595238095237,11387.213401263294,1.2572351336031435
1834,2021-11-02,Tivoli Gardens,15893,2021,11,Tuesday,10435.895734597156,5320.11359783218,1.0257495756531374
1835,2021-11-03,PortAventura World,33381,2021,11,Wednesday,22778.595238095237,11387.213401263294,0.9310798338712556
1836,2021-11-03,Tivoli Gardens,16206,2021,11,Wednesday,10435.895734597156,5320.11359783218,1.0845829058526166
1837,2021-11-04,PortAventura World,35740,2021,11,Thursday,22778.595238095237,11387.213401263294,1.1382420180574493
1838,2021-11-04,Tivoli Gardens,16289,2021,11,Thursday,10435.895734597156,5320.11359783218,1.1001840764805935
1839,2021-11-05,PortAventura World,35332,2021,11,Friday,22778.595238095237,11387.213401263294,1.102412356697565
1840,2021-11-05,Tivoli Gardens,15777,2021,11,Friday,10435.895734597156,5320.11359783218,1.0039455299562057
1841,2021-11-06,PortAventura World,37330,2021,11,Saturday,22778.595238095237,11387.213401263294,1.2778723160040573
1842,2021-11-06,Tivoli Gardens,18204,2021,11,Saturday,10435.895734597156,5320.11359783218,1.4601387963911452
1843,2021-11-07,PortAventura World,25281,2021,11,Sunday,22778.595238095237,11387.213401263294,0.21975567452061162
1844,2021-11-07,Tivoli Gardens,14111,2021,11,Sunday,10435.895734597156,5320.11359783218,0.6907943219295848
1845,2021-11-08,PortAventura World,16792,2021,11,Monday,22778.595238095237,11387.213401263294,-0.5257296080383534
1846,2021-11-08,Tivoli Gardens,8293,2021,11,Monday,10435.895734597156,5320.11359783218,-0.40279134931824295
1847,2021-11-09,PortAventura World,17310,2021,11,Tuesday,22778.595238095237,11387.213401263294,-0.48023998895889247
1848,2021-11-09,Tivoli Gardens,8446,2021,11,Tuesday,10435.895734597156,5320.11359783218,-0.37403256490763487
1849,2021-11-10,PortAventura World,18786,2021,11,Wednesday,22778.595238095237,11387.213401263294,-0.350620919921664
1850,2021-11-10,Tivoli Gardens,9869,2021,11,Wednesday,10435.895734597156,5320.11359783218,-0.10655707329786197
1851,2021-11-11,PortAventura World,29867,2021,11,Thursday,22778.595238095237,11387.213401263294,0.6224880936295071
1852,2021-11-11,Tivoli Gardens,13994,2021,11,Thursday,10435.895734597156,5320.11359783218,0.6688023103214727
1853,2021-11-12,PortAventura World,35859,2021,11,Friday,22778.595238095237,11387.213401263294,1.1486923359540822
1854,2021-11-12,Tivoli Gardens,17391,2021,11,Friday,10435.895734597156,5320.11359783218,1.3073225106014437
1855,2021-11-13,PortAventura World,43115,2021,11,Saturday,22778.595238095237,11387.213401263294,1.785898274256338
1856,2021-11-13,Tivoli Gardens,19570,2021,11,Saturday,10435.895734597156,5320.11359783218,1.7169002310636328
1857,2021-11-14,PortAventura World,29659,2021,11,Sunday,22778.595238095237,11387.213401263294,0.6042219917597621
1858,2021-11-14,Tivoli Gardens,16780,2021,11,Sunday,10435.895734597156,5320.11359783218,1.1924753388701919
1859,2021-11-15,PortAventura World,20671,2021,11,Monday,22778.595238095237,11387.213401263294,-0.18508437172710057
1860,2021-11-15,Tivoli Gardens,9339,2021,11,Monday,10435.895734597156,5320.11359783218,-0.2061790062234977
1861,2021-11-16,PortAventura World,16841,2021,11,Tuesday,22778.595238095237,11387.213401263294,-0.5214265359632693
1862,2021-11-16,Tivoli Gardens,8201,2021,11,Tuesday,10435.895734597156,5320.11359783218,-0.42008421314684385
1863,2021-11-17,PortAventura World,16597,2021,11,Wednesday,22778.595238095237,11387.213401263294,-0.5428540785412392
1864,2021-11-17,Tivoli Gardens,7773,2021,11,Wednesday,10435.895734597156,5320.11359783218,-0.5005336231320742
1865,2021-11-18,PortAventura World,22334,2021,11,Thursday,22778.595238095237,11387.213401263294,-0.03904337456659181
1866,2021-11-18,Tivoli Gardens,7627,2021,11,Thursday,10435.895734597156,5320.11359783218,-0.5279766461644192
1867,2021-11-19,PortAventura World,41718,2021,11,Friday,22778.595238095237,11387.213401263294,1.6632168112177148
1868,2021-11-19,Tivoli Gardens,23525,2021,11,Friday,10435.895734597156,5320.11359783218,2.4603054097822916
1869,2021-11-20,PortAventura World,41774,2021,11,Saturday,22778.595238095237,11387.213401263294,1.6681346078749537
1870,2021-11-20,Tivoli Gardens,17576,2021,11,Saturday,10435.895734597156,5320.11359783218,1.342096204169826
1871,2021-11-21,PortAventura World,27969,2021,11,Sunday,22778.595238095237,11387.213401263294,0.4558099140680846
1872,2021-11-21,Tivoli Gardens,16836,2021,11,Sunday,10435.895734597156,5320.11359783218,1.2030014298962968
1873,2021-11-22,PortAventura World,19906,2021,11,Monday,22778.595238095237,11387.213401263294,-0.2522649867768836
1874,2021-11-22,Tivoli Gardens,8970,2021,11,Monday,10435.895734597156,5320.11359783218,-0.2755384274490818
1875,2021-11-23,PortAventura World,18330,2021,11,Tuesday,22778.595238095237,11387.213401263294,-0.3906658355591817
1876,2021-11-23,Tivoli Gardens,8572,2021,11,Tuesday,10435.895734597156,5320.11359783218,-0.3503488600988988
1877,2021-11-24,PortAventura World,17660,2021,11,Wednesday,22778.595238095237,11387.213401263294,-0.4495037598511486
1878,2021-11-24,Tivoli Gardens,8515,2021,11,Wednesday,10435.895734597156,5320.11359783218,-0.3610629170361842
1879,2021-11-25,PortAventura World,17152,2021,11,Thursday,22778.595238095237,11387.213401263294,-0.49411520095610256
1880,2021-11-25,Tivoli Gardens,8071,2021,11,Thursday,10435.895734597156,5320.11359783218,-0.44451978160030164
1881,2021-11-26,PortAventura World,30485,2021,11,Friday,22778.595238095237,11387.213401263294,0.6767594924540377
1882,2021-11-26,Tivoli Gardens,19609,2021,11,Friday,10435.895734597156,5320.11359783218,1.7242309015996702
1883,2021-11-27,PortAventura World,37766,2021,11,Saturday,22778.595238095237,11387.213401263294,1.316160875692561
1884,2021-11-27,Tivoli Gardens,14840,2021,11,Saturday,10435.895734597156,5320.11359783218,0.8278214711801289
1885,2021-11-28,PortAventura World,31752,2021,11,Sunday,22778.595238095237,11387.213401263294,0.7880246418240705
1886,2021-11-28,Tivoli Gardens,16275,2021,11,Sunday,10435.895734597156,5320.11359783218,1.0975525537240671
1887,2021-11-29,PortAventura World,21981,2021,11,Monday,22778.595238095237,11387.213401263294,-0.07004305706668777
1888,2021-11-29,Tivoli Gardens,9101,2021,11,Monday,10435.895734597156,5320.11359783218,-0.25091489308444354
1889,2021-11-30,PortAventura World,31914,2021,11,Tuesday,22778.595238095237,11387.213401263294,0.8022511250110834
1890,2021-11-30,Tivoli Gardens,17777,2021,11,Tuesday,10435.895734597156,5320.11359783218,1.3798773523170953
1891,2021-12-01,PortAventura World,18258,2021,12,Wednesday,22778.595238095237,11387.213401263294,-0.39698871697563193
1892,2021-12-01,Tivoli Gardens,7797,2021,12,Wednesday,10435.895734597156,5320.11359783218,-0.4960224412637435
1893,2021-12-02,PortAventura World,21425,2021,12,Thursday,22778.595238095237,11387.213401263294,-0.11886975244927518
1894,2021-12-02,Tivoli Gardens,10027,2021,12,Thursday,10435.895734597156,5320.11359783218,-0.0768584593313517
1895,2021-12-03,PortAventura World,34105,2021,12,Friday,22778.595238095237,11387.213401263294,0.9946599192255601
1896,2021-12-03,Tivoli Gardens,19011,2021,12,Friday,10435.895734597156,5320.11359783218,1.6118272867137642
1897,2021-12-04,PortAventura World,38735,2021,12,Saturday,22778.595238095237,11387.213401263294,1.4012563214222862
1898,2021-12-04,Tivoli Gardens,15497,2021,12,Saturday,10435.895734597156,5320.11359783218,0.9513150748256812
1899,2021-12-05,PortAventura World,33126,2021,12,Sunday,22778.595238095237,11387.213401263294,0.908686295521328
1900,2021-12-05,Tivoli Gardens,18772,2021,12,Sunday,10435.895734597156,5320.11359783218,1.566903433941638
1901,2021-12-06,PortAventura World,32073,2021,12,Monday,22778.595238095237,11387.213401263294,0.8162141548057442
1902,2021-12-06,Tivoli Gardens,12004,2021,12,Monday,10435.895734597156,5320.11359783218,0.2947501470723876
1903,2021-12-07,PortAventura World,39586,2021,12,Tuesday,22778.595238095237,11387.213401263294,1.4759892670528292
1904,2021-12-07,Tivoli Gardens,22823,2021,12,Tuesday,10435.895734597156,5320.11359783218,2.3283533401336194
1905,2021-12-08,PortAventura World,38162,2021,12,Wednesday,22778.595238095237,11387.213401263294,1.350936723483037
1906,2021-12-08,Tivoli Gardens,11077,2021,12,Wednesday,10435.895734597156,5320.11359783218,0.12050574740811532
1907,2021-12-09,PortAventura World,22261,2021,12,Thursday,22778.595238095237,11387.213401263294,-0.045454073780492675
1908,2021-12-09,Tivoli Gardens,9684,2021,12,Thursday,10435.895734597156,5320.11359783218,-0.14133076686624424
1909,2021-12-10,PortAventura World,41937,2021,12,Friday,22778.595238095237,11387.213401263294,1.6824489088594172
1910,2021-12-10,Tivoli Gardens,18989,2021,12,Friday,10435.895734597156,5320.11359783218,1.6076920366677943
1911,2021-12-11,PortAventura World,45727,2021,12,Saturday,22778.595238095237,11387.213401263294,2.015278361197558
1912,2021-12-11,Tivoli Gardens,20377,2021,12,Saturday,10435.895734597156,5320.11359783218,1.8685887213862518
1913,2021-12-12,PortAventura World,35573,2021,12,Sunday,22778.595238095237,11387.213401263294,1.123576445883183
1914,2021-12-12,Tivoli Gardens,20671,2021,12,Sunday,10435.895734597156,5320.11359783218,1.9238506992733024
1915,2021-12-13,PortAventura World,34086,2021,12,Monday,22778.595238095237,11387.213401263294,0.9929913810739969
1916,2021-12-13,Tivoli Gardens,12366,2021,12,Monday,10435.895734597156,5320.11359783218,0.36279380691970864
1917,2021-12-14,PortAventura World,30394,2021,12,Tuesday,22778.595238095237,11387.213401263294,0.6687680728860242
1918,2021-12-14,Tivoli Gardens,11626,2021,12,Tuesday,10435.895734597156,5320.11359783218,0.2236990326461795
1919,2021-12-15,PortAventura World,35450,2021,12,Wednesday,22778.595238095237,11387.213401263294,1.1127748567967473
1920,2021-12-15,Tivoli Gardens,11709,2021,12,Wednesday,10435.895734597156,5320.11359783218,0.2393002032741564
1921,2021-12-16,PortAventura World,31831,2021,12,Thursday,22778.595238095237,11387.213401263294,0.7949622478226755
1922,2021-12-16,Tivoli Gardens,10878,2021,12,Thursday,10435.895734597156,5320.11359783218,0.08310053108320681
1923,2021-12-17,PortAventura World,47050,2021,12,Friday,22778.595238095237,11387.213401263294,2.13146130722483
1924,2021-12-17,Tivoli Gardens,23954,2021,12,Friday,10435.895734597156,5320.11359783218,2.540942785678703
1925,2021-12-18,PortAventura World,36725,2021,12,Saturday,22778.595238095237,11387.213401263294,1.2247425485463856
1926,2021-12-18,Tivoli Gardens,15639,2021,12,Saturday,10435.895734597156,5320.11359783218,0.9780062342133043
1927,2021-12-19,PortAventura World,36456,2021,12,Sunday,22778.595238095237,11387.213401263294,1.2011195610321481
1928,2021-12-19,Tivoli Gardens,18811,2021,12,Sunday,10435.895734597156,5320.11359783218,1.574234104477675
1929,2021-12-20,PortAventura World,34070,2021,12,Monday,22778.595238095237,11387.213401263294,0.9915862963147857
1930,2021-12-20,Tivoli Gardens,16088,2021,12,Monday,10435.895734597156,5320.11359783218,1.062402928333324
1931,2021-12-21,PortAventura World,41600,2021,12,Tuesday,22778.595238095237,11387.213401263294,1.6528543111185325
1932,2021-12-21,Tivoli Gardens,17660,2021,12,Tuesday,10435.895734597156,5320.11359783218,1.3578853407089833
1933,2021-12-22,PortAventura World,34127,2021,12,Wednesday,22778.595238095237,11387.213401263294,0.9965919107694754
1934,2021-12-22,Tivoli Gardens,15484,2021,12,Wednesday,10435.895734597156,5320.11359783218,0.9488715179803354
1935,2021-12-23,PortAventura World,33230,2021,12,Thursday,22778.595238095237,11387.213401263294,0.9178193464562003
1936,2021-12-23,Tivoli Gardens,15316,2021,12,Thursday,10435.895734597156,5320.11359783218,0.9172932449020207
1937,2021-12-24,PortAventura World,24625,2021,12,Friday,22778.595238095237,11387.213401263294,0.16214719939295452
1938,2021-12-24,Tivoli Gardens,10545,2021,12,Friday,10435.895734597156,5320.11359783218,0.020507882660118694
1939,2021-12-25,PortAventura World,39941,2021,12,Saturday,22778.595238095237,11387.213401263294,1.5071645851478266
1940,2021-12-25,Tivoli Gardens,16104,2021,12,Saturday,10435.895734597156,5320.11359783218,1.0654103829122112
1941,2021-12-26,PortAventura World,36766,2021,12,Sunday,22778.595238095237,11387.213401263294,1.2283430782418643
1942,2021-12-26,Tivoli Gardens,17266,2021,12,Sunday,10435.895734597156,5320.11359783218,1.283826771703888
1943,2021-12-27,PortAventura World,44239,2021,12,Monday,22778.595238095237,11387.213401263294,1.8846054785909212
1944,2021-12-27,Tivoli Gardens,19854,2021,12,Monday,10435.895734597156,5320.11359783218,1.770282549838879
1945,2021-12-28,PortAventura World,49787,2021,12,Tuesday,22778.595238095237,11387.213401263294,2.371818618847387
1946,2021-12-28,Tivoli Gardens,21857,2021,12,Tuesday,10435.895734597156,5320.11359783218,2.14677826993331
1947,2021-12-29,PortAventura World,45147,2021,12,Wednesday,22778.595238095237,11387.213401263294,1.964344038676154
1948,2021-12-29,Tivoli Gardens,21497,2021,12,Wednesday,10435.895734597156,5320.11359783218,2.0791105419083498
1949,2021-12-30,PortAventura World,45538,2021,12,Thursday,22778.595238095237,11387.213401263294,1.9986807974793763
1950,2021-12-30,Tivoli Gardens,20689,2021,12,Thursday,10435.895734597156,5320.11359783218,1.9272340856745505
1951,2021-12-31,PortAventura World,55348,2021,12,Friday,22778.595238095237,11387.213401263294,2.860173390470712
1952,2021-12-31,Tivoli Gardens,25313,2021,12,Friday,10435.895734597156,5320.11359783218,2.796388458972927
1953,2022-01-01,PortAventura World,44021,2022,1,Saturday,37452.74396135266,14092.593100224485,0.46607859830585147
1954,2022-01-01,Tivoli Gardens,20475,2022,1,Saturday,17806.0193236715,6174.206277325421,0.4322791556430904
1955,2022-01-02,PortAventura World,33435,2022,1,Sunday,37452.74396135266,14092.593100224485,-0.2850961446753656
1956,2022-01-02,Tivoli Gardens,16781,2022,1,Sunday,17806.0193236715,6174.206277325421,-0.16601637159999819
1957,2022-01-03,PortAventura World,27703,2022,1,Monday,37452.74396135266,14092.593100224485,-0.6918346319952537
1958,2022-01-03,Tivoli Gardens,10236,2022,1,Monday,17806.0193236715,6174.206277325421,-1.2260716574164614
1959,2022-01-04,PortAventura World,23785,2022,1,Tuesday,37452.74396135266,14092.593100224485,-0.9698530188269567
1960,2022-01-04,Tivoli Gardens,10714,2022,1,Tuesday,17806.0193236715,6174.206277325421,-1.1486527992621038
1961,2022-01-05,PortAventura World,31108,2022,1,Wednesday,37452.74396135266,14092.593100224485,-0.4502183463490187
1962,2022-01-05,Tivoli Gardens,11982,2022,1,Wednesday,17806.0193236715,6174.206277325421,-0.943282271773139
1963,2022-01-06,PortAventura World,28293,2022,1,Thursday,37452.74396135266,14092.593100224485,-0.6499686676688871
1964,2022-01-06,Tivoli Gardens,12153,2022,1,Thursday,17806.0193236715,6174.206277325421,-0.9155864041070404
1965,2022-01-07,PortAventura World,22901,2022,1,Friday,37452.74396135266,14092.593100224485,-1.0325810060549367
1966,2022-01-07,Tivoli Gardens,10812,2022,1,Friday,17806.0193236715,6174.206277325421,-1.1327803136990766
1967,2022-01-08,PortAventura World,36504,2022,1,Saturday,37452.74396135266,14092.593100224485,-0.06732217091668855
1968,2022-01-08,Tivoli Gardens,14869,2022,1,Saturday,17806.0193236715,6174.206277325421,-0.4756918042174279
1969,2022-01-09,PortAventura World,29969,2022,1,Sunday,37452.74396135266,14092.593100224485,-0.5310409452773776
1970,2022-01-09,Tivoli Gardens,14996,2022,1,Sunday,17806.0193236715,6174.206277325421,-0.45512235864085177
1971,2022-01-10,PortAventura World,17262,2022,1,Monday,37452.74396135266,14092.593100224485,-1.4327202820488043
1972,2022-01-10,Tivoli Gardens,9188,2022,1,Monday,17806.0193236715,6174.206277325421,-1.395810074457814
1973,2022-01-11,PortAventura World,11731,2022,1,Tuesday,37452.74396135266,14092.593100224485,-1.8251959577930998
1974,2022-01-11,Tivoli Gardens,6328,2022,1,Tuesday,17806.0193236715,6174.206277325421,-1.8590275102767726
1975,2022-01-12,PortAventura World,11946,2022,1,Wednesday,37452.74396135266,14092.593100224485,-1.8099397165555255
1976,2022-01-12,Tivoli Gardens,5851,2022,1,Wednesday,17806.0193236715,6174.206277325421,-1.9362844042927319
1977,2022-01-13,PortAventura World,12218,2022,1,Thursday,37452.74396135266,14092.593100224485,-1.7906387974084548
1978,2022-01-13,Tivoli Gardens,6391,2022,1,Thursday,17806.0193236715,6174.206277325421,-1.8488237695576837
1979,2022-01-14,PortAventura World,10204,2022,1,Friday,37452.74396135266,14092.593100224485,-1.9335507502106624
1980,2022-01-14,Tivoli Gardens,7333,2022,1,Friday,17806.0193236715,6174.206277325421,-1.6962535511865442
1981,2022-01-15,PortAventura World,35765,2022,1,Saturday,37452.74396135266,14092.593100224485,-0.11976106521700211
1982,2022-01-15,Tivoli Gardens,20470,2022,1,Saturday,17806.0193236715,6174.206277325421,0.4314693349510992
1983,2022-01-16,PortAventura World,18347,2022,1,Sunday,37452.74396135266,14092.593100224485,-1.3557294832452316
1984,2022-01-16,Tivoli Gardens,10828,2022,1,Sunday,17806.0193236715,6174.206277325421,-1.1301888874847048
1985,2022-01-17,PortAventura World,9960,2022,1,Monday,37452.74396135266,14092.593100224485,-1.95086481003377
1986,2022-01-17,Tivoli Gardens,5394,2022,1,Monday,17806.0193236715,6174.206277325421,-2.0103020155407263
1987,2022-01-18,PortAventura World,6530,2022,1,Tuesday,37452.74396135266,14092.593100224485,-2.1942550772192577
1988,2022-01-18,Tivoli Gardens,3414,2022,1,Tuesday,17806.0193236715,6174.206277325421,-2.330991009569236
1989,2022-01-19,PortAventura World,4774,2022,1,Wednesday,37452.74396135266,14092.593100224485,-2.3188595405363763
1990,2022-01-19,Tivoli Gardens,2608,2022,1,Wednesday,17806.0193236715,6174.206277325421,-2.4615341051182154
1991,2022-01-20,PortAventura World,6610,2022,1,Thursday,37452.74396135266,14092.593100224485,-2.1885783362936486
1992,2022-01-20,Tivoli Gardens,3462,2022,1,Thursday,17806.0193236715,6174.206277325421,-2.323216730926121
1993,2022-01-21,PortAventura World,7693,2022,1,Friday,37452.74396135266,14092.593100224485,-2.1117294560132165
1994,2022-01-21,Tivoli Gardens,4107,2022,1,Friday,17806.0193236715,6174.206277325421,-2.2187498616592576
1995,2022-01-22,PortAventura World,23125,2022,1,Saturday,37452.74396135266,14092.593100224485,-1.0166861314632314
1996,2022-01-22,Tivoli Gardens,10699,2022,1,Saturday,17806.0193236715,6174.206277325421,-1.1510822613380773
1997,2022-01-23,PortAventura World,19449,2022,1,Sunday,37452.74396135266,14092.593100224485,-1.2775323769949671
1998,2022-01-23,Tivoli Gardens,12287,2022,1,Sunday,17806.0193236715,6174.206277325421,-0.8938832095616767
1999,2022-01-24,PortAventura World,9224,2022,1,Monday,37452.74396135266,14092.593100224485,-2.003090826549373
2000,2022-01-24,Tivoli Gardens,5020,2022,1,Monday,17806.0193236715,6174.206277325421,-2.070876603301667
2001,2022-01-25,PortAventura World,4994,2022,1,Tuesday,37452.74396135266,14092.593100224485,-2.3032485029909515
2002,2022-01-25,Tivoli Gardens,3124,2022,1,Tuesday,17806.0193236715,6174.206277325421,-2.377960609704725
2003,2022-01-26,PortAventura World,5159,2022,1,Wednesday,37452.74396135266,14092.593100224485,-2.291540224831883
2004,2022-01-26,Tivoli Gardens,2857,2022,1,Wednesday,17806.0193236715,6174.206277325421,-2.421205034657054
2005,2022-01-27,PortAventura World,6064,2022,1,Thursday,37452.74396135266,14092.593100224485,-2.2273220931109305
2006,2022-01-27,Tivoli Gardens,3365,2022,1,Thursday,17806.0193236715,6174.206277325421,-2.3389272523507496
2007,2022-01-28,PortAventura World,8421,2022,1,Friday,37452.74396135266,14092.593100224485,-2.060071113590174
2008,2022-01-28,Tivoli Gardens,4449,2022,1,Friday,17806.0193236715,6174.206277325421,-2.1633581263270605
2009,2022-01-29,PortAventura World,19914,2022,1,Saturday,37452.74396135266,14092.593100224485,-1.2445363203648645
2010,2022-01-29,Tivoli Gardens,10746,2022,1,Saturday,17806.0193236715,6174.206277325421,-1.1434699468333602
2011,2022-01-30,PortAventura World,20935,2022,1,Sunday,37452.74396135266,14092.593100224485,-1.172086914301779
2012,2022-01-30,Tivoli Gardens,12987,2022,1,Sunday,17806.0193236715,6174.206277325421,-0.7805083126829105
