Review_ID,Rating,Year_Month,Location,Review_Text,Branch
358762714,5,2016-03-01,United Kingdom,"Fantastic place, everyone friendly and smiley. Loads of characters to meet. Forest show brilliant with pochontas, jungle book, Brave, Tangled.   Disney dreams is spectacular but gets colder so take blankets and snacks.",Disneyland_Paris
402625721,4,2016-06-01,United States,"When in Hong Kong for family vacation, we were pulled to Hong Kong Disneyland to compare it to the LAX and MCO versions. Definitely a lot smaller but it was still fun. Keep in mind there are only two fast pass attractions but crowds were not that big. Certainly glad we tried this out but we only needed 6 hours to get thru the park with our family of four.",Disneyland_HongKong
16750021,3,,United States,"My husband and I love Disneyland, Anaheim and go at least once a year. While in London on a two week vacation, we decided to invest (yes it cost us that much) in a day trip to Disneyland Paris on the Eurostar. We only had 5hrs in the park. Luckily for us, it wasn   t a busy day and we didn   t have to wait in super long lines. I found that the Disney Experience was lacking. It felt like an amusement park and not the total immersion into the Happiest Place on Earth, I get in Anaheim. It might be attributed to the fact that we only had 5hrs and ran from ride to ride, trying to catch all the differences between the parks. One thing that really bothered us, was that all the indoor rides; Haunted House, Pirates, Space Mtn were hot and stuffy. They definitely needed to turn on the air conditioners! We were there May 7 2008.We are shoppers and love Disney merchandise and were surprised we had a hard time finding something to purchase as a souvenirs. When we go to Anaheim, we struggle picking which of several items to buy. You   d think you could find Mickey related Eiffel Tower   s, but that proved to be quite the chore. We may go back, one day, spend a few days at the resort to give it another chance. Besides, my new favorite rollercoaster is there   .Rock n Roller coaster featuring Aerosmith. Previously my favorite was California Screamin in Anaheim! I have to go back one day! IT WAS AWESOME!",Disneyland_Paris
131732678,1,2011-11-01,United Kingdom,"Visited several months ago but decided to write this review as some friends have just returned from this money grabbing hell hole and have related the same experiences that we met. Basically the French should never have been allowed to get their hands on a Disney franchise because a) they don't like foreigners and as tourists tend to be foreigners they make up the majority of visitors here and thus obviously annoys the staff! b) this Disney park is aimed at the French first, then other Europeans (Germans, Dutch...) c) if you are British you get treated with utter disdain. Try explaining to your six year old child why Goofy pushed him out of the way so the French child could take priority for the photograph   try being a mum and wanting to smack Goofy in front of everyone!!!Basically the operators of this park have not got a handle on how to create a Disney experience complete with smiles, laughter and 'feel good' atmosphere. You resent paying 200 euros for your family to get in to be snarled at, shrugged at and pushed and jostled roughly in the queue you have stood in for over an hour by other people of local nationality. Men are the worst, this is a habit I also discovered exists in a couple of theme parks in Spain. I don't mind queing for whatever time it takes to get on a ride but I get real angry when my children have been patient, stood in line, only to have four loud local teenage girls come from under the barrier and stand in front of them. The attendants say nothing and the pusher ins just give you the 'go back where you came from' glare...Food   overpriced junk. Toilets   filthy, take your own toilet paper if you   like most people   tend to use it...Health and Safety   it is the French habit to smoke everywhere so be prepared to endure the stink   mind your young children's eyes and cigarettes are held down at their eye level...as mentioned in several reviews here...dangerous!!!!Queuing   stand your ground over your place in the queue   you WILL get pushed in front of!Language   speak French...? so do we   but the staff like to pretend you cannot.For these reasons alone I would like to see Paris Disney closed down   or old Walt come back and haunt the hell out of the place! awful awful, awful...and I am sure the attitude of staff would earn them the 'R' label here in the UK.",Disneyland_Paris
481342978,4,2017-01-01,United States,I love it that there were 2 parks to enjoy. It takes a while to get through them though. It is a 2 day trip. Can't wait to go back next year.,Disneyland_California
281222352,2,2015-06-01,Germany,"From the lady at the ticket counter to the ride operators, and everyone in between, no one was welcoming or friendly. It was so disappointing not to have that magical Disney experience. The staff was rude, the lines were way too long, the bathrooms were filthy, and the number of stores outnumbered the rides 10 to 1. I felt the park was one giant store just trying to get your money rather than a theme park for kids. Waiting in line for a  reservation  to meet a princess was like competing in the Hunger Games. I hardly saw any characters outside of the parade. The Walt Disney Studio was a complete waste of time. It is so small with hardly any rides and the rides they do have were an hour wait. I had two incidents at the park and when I complained to guest services they didn't bat an eye. Sad, sad, sad, that Disney cares so little for its customers. With so many wonderful theme parks in Europe, I say skip Disney and go somewhere else.",Disneyland_Paris
149989621,5,2012-12-01,United States,"This place is everything that you have dreamed of   so many attractive rides, shows, your favourite characters coming to see you. It's truly the place where dreams come alive even though you pay a steep price for it. What I liked apart from the usual things is that the restrooms were clean. The Disney merchandise stores were so many & had so much variety. It was a happy place & was a good place to spend my holidays.",Disneyland_California
159060863,5,2013-04-01,United States,"great place for families and kids, also do the walk in walts steps tour a great worth for money, great food choices now to choose from and great locations for all theme parks being close together to walk too",Disneyland_California
133249196,4,2012-05-01,United Arab Emirates,"Great park, but that is what Disney is and it does live up to expectations for adults and children alike. Since i went during the quiet period queuing didnt take long and didnt have to spend more than 15 minutes to get onto a ride.Unfotunately when I was there the Disney Characters were on strike for 2 out of the 4 days we were there and missed the Disney parade.All in all we had a great time.",Disneyland_Paris
569576817,4,2017-04-01,United States,"I recommend riding the Ratatouille ride several times, as there are different experiences based on what car you're in!  There's lots of shops.  The Pirates of the Caribbean ride was closed.",Disneyland_Paris
595435497,2,2018-07-01,United Kingdom,"Been in Orlando and Paris, rides breaking down  on a regular basis .this is are second time and our last , weather great , people great",Disneyland_California
361825129,5,2016-02-01,United States,"Visited on a whim over a 4 day weekend that my wife and I happened to have. We used 3 day hopper passes and took our 4 year old son. We didn't check what was going on at the parks before we decided go, and it happened to be Star Wars Half Marathon weekend. It was very crowded, but we still managed to do just about all of the rides. It was our son's first time visiting, and he had a really good time. He thoroughly enjoyed Radiator Springs, and all of the Cars characters. We appreciate that Disney allows you to bring in your own snacks, rather than requiring you to buy food once you're in the park.",Disneyland_California
562193594,1,2018-02-01,United States,"We (a family of 10, ages 2 68) all visited Disneyland & California Adventure Park on February 16 & 17. It was a waste of time & money. Adventure Park: maybe 4 rides for people over the age of 7 and the waits for those rides were rediculous (1.5   2 hours). Many of the rides were closed or broke down during our visit. Next day at Disneyland, again rides closed, long waits, rides breaking down left and right and way too many people! We should have been told more about the parks when we purchased the tickets or even when I called in advance to ask questions. One park is primarily for little kids and the other, unless you pay for the Fastpass app and figure out how to use it quickly, don't waste your time or money going here. I personally cannot ride any rides due to medical issues, but still had to pay full price (rent for the space I took up while standing for hours waiting, possibly??)",Disneyland_California
544917365,5,2017-12-01,United States,That   s right I said Christmas. What a wonderful place to celebrate the season. Really love California adventure celebrations too. Lots for the kids to do. Food and wine festival is in full swing. Was surprised to find out no jingle cruise this year. Haunted mansion looks great. It   s a small world celebration is also looking good. ,Disneyland_California
488663731,5,2017-05-01,United States,"Visited with our 2 grandchildren aged 1 and 3 and my son and his partner, good size for little ones with plenty to do, we didn't have to queue long for most rides, and the ones you did can be accessed easily in the magic hours. All staff very helpful and friendly, food priced as expected, you can get limited choice of baby food in restaurants. We ate one lunch time in the lucky nugget which was good because there was entertainment on while you ate, worth the extra with waitress service. Easy to walk between the two parks and on site hotels, well laid out, felt safe.",Disneyland_Paris
129853153,4,,United Kingdom,"We went here on 11 May. It was a good day out unfortunately a bit rainy but obviously that can't be helped.Main Street & the castle look great and there weren't large queues for rides.Some walk through to the ride were really dark and it was hard to see, a bit dangerous. Alot of really bad banging about on space mountain, really sore ears and we both have badly bruised shoulders.Some staff were a bit unpleasant but at the sale time I think we are spoiled having encountered the staff in Florida. The food and snacks were quite expensive but Paris & the Europe as a whole are quite expensive.The best part of the day was the new night time show, it's amazing!!All together a good day out but a bit expensive. I would still recommend it!",Disneyland_Paris
437726393,5,2016-11-01,Australia,"This Disneyland is smaller than the others but perfect for younger kids. Not too far to walk around. Lots of rides suitable for young kids. run and supervised. Go early on weekday and you won't have to queue too long for the rides. Also avoid local and Chinese school holidays. If you want to see the fireworks and you have young kids, i would suggest you get a 2 day pass, so you can go on separate days. We did that, and then upgraded to an annual pass and visited 4 times in one trip! Outside food,e.g. hot food, sandwiches, is not allowed. Snacks and water are OK. Bags are checked upon entry. There are plenty of dining options in the park, both Western and local foods",Disneyland_HongKong
229351023,5,2014-08-01,Australia,"I took my 3 adult children and their partners to Disneyland as a one off family holiday, it was the most amazing time. Considering we all went to the same place we all had different experiences. My Disney kid could hardly contain her excitement, at 26 it was overwhelming for her. Seeing Mickey Mouse was a dream come true for her. The rides were pretty awesome also. We saw the day parade with the most colorful floats and costumes and also the fireworks show in the evening was spectacular. Downside: check that you're not going in school holidays, it was chaotic to say the least, some lines were an hour wait to go on a ride that lasted 1 minute. We decided on the second day we would be there at opening to make the most of the quiteness. A great experience, one that I would definately do again.",Disneyland_HongKong
226632538,4,2014-08-01,United Kingdom,"its worth getting tickets for both parks, this and Walt Disney Studios. this is the older park, still has some great rides such as big thunder mountain and Space mountain. we did all of the rides (apart from Star Tours) some quite a few times! even got on the old tugboat. its a shame there is no fast pass for Crushes Coaster, as only managed to get on that one time. we took advantage of the early opening for hotel guests (8am rather than 10am) and although a lot of the park wasn't open yet we did get to go on Peter Pan's magic flight, the tea cups, Buzz Lightyear's Lazer Blast and there is nothing like Space Mountain just after 8am in the morning! if you are staying in a Disney Hotel take advantage of the half board option and book dinners in the various restaurants around the two parks: three course meals with waiter service and not a burger in sight! we went to the Silver Spur Steakhouse and Walt's American Diner, both very good. The Diner was an oasis of calm in a busy park, and then tended to seat families with young children in one part and with older children in another, which seemed to work well for everyone, it definitely beats queueing up for junk food in busy fast food palaces...the show at the end was  pure Disney magic  and the parades are worth seeing !again the park is busy in the summer, so plan your days, take raincoats!, and use the fast pass when you can!",Disneyland_Paris
190459495,5,2013-12-01,Mauritius,"My trip to Disneyland HK is an unforgettable one.  The park is really big, with countless attractions, which will please not only kids, but adults also.  We had great fun in the rides, watching the shows.  My favourite attraction was the Mystic Manor, which was...More",Disneyland_HongKong
616348932,4,2018-09-01,Australia,Our kids are now teenagers but we all still had a great day. If you have smaller kids I think it is tailored for them really well. A handful of good rides for adults makes it enjoyable. Don   t expect many thrill seeking rides here. The layout of the park and the themed detail that goes into the attraction is fantastic. A one day pass is all that is needed to get around to all the attractions. Only disappointment was the lack of food stalls and the lack of variety. Many stalls were closed. Kids had hotdogs which did not seem fresh. The 1.30pm parade was fantastic and a must see for all ages. ,Disneyland_HongKong
186049752,4,2013-11-01,United Kingdom,"This Disney is tiny compared to Disney World and the Paris Disneyland, but it was great non the less.The characters were super cute and friendly as they always are in Disney Land.The rides aren't really thrill seeking rides, but some are fun non the less so don't pass on any rides just because they don't look like you'll have fun because even the sit down walk through rides are great to expereince. It doesn't take long to see the whole thing, we did it in about 3 4 hours but we were all adults with no children and passed on some rides.Still an amazing experience non the less",Disneyland_HongKong
529217032,1,2017-09-01,United States,"It makes no sense to spend the better part of $200 to walk thru the gate and stand in line all dang day to get on just 3 4 rides!!! The cost of food is ridiculous!!!! They do try to maintain park cleanliness but it's difficult. It is just a total money grab by the Disney Corp. They claimed they raised prices to cut down on crowds but they know DARN WELL people will still go, and they will take their kids and grand kids. The only way to limit crowds is to LIMIT CROWDS. Find a maximum number and then close the gates!!! They threaten to do that all the time but I've never seen it actually done. So bring a picnic lunch, bring ur walkin (standin) shoes and go enjoy the Happiest (most crowded) Place On Earth!!!! And don't forget ur camera to get the pics of the little ones (after standing in a ridiculous line of course!)",Disneyland_California
426548718,5,2016-01-01,India,This place is very lively. The rides out here are good. Any one going here must wait till the end to watch the parade. It is too good.,Disneyland_HongKong
324162350,4,2015-09-01,Thailand,"When you come to Hong Kong Disney Land, Don't miss firework at the castle at 08.15 pm. everyday. It's fantastic, so beautyful. I like it.",Disneyland_HongKong
134138344,5,2012-06-01,United States,"Disneyland is my Favorite getaway. I am a disney passholder, have been for 3 years. If you live in Southern California I do recommend getting an annual passport. You get more for your money and Annual pass Perks. Just recently they started an early hour entry to the park of your choice for the summer. But you do have to register.Also discounts on food and Merch and invitations to some disney events they have from time to time.If you are on a budget I recommend bringing an ice chest for drinks and food and buy a locker in the picnic area at disneyland but make sure the ice chest is not to big it needs to fit in locker.They do have different size lockers at a price. Also, what I do to not over spend, I buy a disney gift card at my budget amount so Im not carrying money and credit cards so I don't have that urge to over spend.During the Summer months I freeze bottles of water and put them in a hydration backpack and add snacks. It's easy to carry around and the frozen water keeps your back cool and you don't need to give into buying high price bottled water at the park.On Main Street if you buy coffee at the Market house free Coffee all day just show your receipt for a refill.",Disneyland_California
355384437,5,2016-03-01,United States,"Even though it was crowded we still had fun. For our family this is a once a year, maybe once every 2 year, thing. We rode all the rides we wanted to and still had lots of time to spare at the end of the night. I recommend eating at Cafe Orleans. For our last 2 visits we have made reservations and left completely full and satisfied. The churros weren't like they were when I was a kid but it's just part of the experience.",Disneyland_California
624436219,4,2018-10-01,United States,"Fun, but super crowded 3 of the 4 days we visited.  Really like the new maxpass option, without it we couldn't have ridden most rides as the wait times were unbearable.  Too bad it's becoming hard to find any low times to visit.",Disneyland_California
603171913,4,2018-07-01,United States,"Went for 3 days and had an excellent time. The weather was  35cTips, take your own water bottles and snacks sandwiches, you'll save a small fortune. The park could do with doubling the amount of water fountains and street vendors. The Disneyland Park I would say is more the adult and Studios more toward the kids side. The shows are good. I would recommend the stunt car, marvel avengers (tip   queuing starts an hour before the performance). Tower Hotel was very good, Aerosmith rollacoaster (very strong g forces), Mickey's magic show (kids loved most of the shows). The Star Wars Hyperspace, Buzz Lightyear, all good. The Star Tours was really good. We went on there 3 times, it's a shame they have 3 or 4 slightly different stories and they played 3 out of the 4 dubbed in French. Warning there is one with JarJar (shudder). Should play them in the original version. More good rides than bad. RC Racer. Thunder Mountain, Indiana Jones etcProbably can avoid (and save time) on Armageddon, Art of Disney. The Studio tram tour not worth the long wait (tip   go at the end of the day with no queue).Tip   some of the rides have single rider queues which appear shorter waiting times, I saw groups of people going into these but the actual queues where quicker. The Crush Turtle one comes to mind. Good ride but no fastpass. The street stalls at the studios were easier to find for food and beer! Queues not big. Overall, staff very nice, shops expensive, you can pre book meetings with the characters (they won't stop and have a picture if they are walking through the park). A little overrated I'd say (maybe the cynic in me)   I think the kids loved the pool in the hotel more! Haha. But it's done and probably won't go back anytime soon. If I do it will be Florida. You will have a good time.",Disneyland_Paris
157066663,5,2013-04-01,United States,Disneyland is always magical and never disappoints. It is a timeless institution that trains it's staff to provide customer satisfaction throughout several decades. There are standing traditions and contemporary experiences to engage all ages. Dining and entertainment are first class experiences. No one is ever too old to greet Mickey and his entourage.,Disneyland_California
617078080,4,2018-09-01,United Kingdom,The title sums it up really ... we managed to do the whole park in a day (including going on all rides and watching both the daytime and evening parades (festival of lights ?).  Typical Disney atmosphere and loved it but it is very small.,Disneyland_HongKong
154750309,2,2013-03-01,United Kingdom,"Having stayed at this park five times previously,we have seen how it has deteriorated. There used to be shows and also actors playing out scenes in various locations around the park. Now there is nothing. We stayed 11 13th March when it snowed but no effort was made to clear paths or get rides ready. Lots of attractions were closed or opened late, even the indoor rides. People were walking around wondering what to do with their time. We saw many people slip on the snowy paths. There are an abundance of shops selling overpriced goods in which people were crowded trying to keep warm. The cost of food is ridiculous. We had purchased food vouchers in advance which saved us a little bit of money. I would suggest eating at a restaurant that serves buffet so you can eat as much as you want. The Plaza restaurant was good in the Magic Kingdom as it caters for vegetarians as well. You need to book a time. We stayed at the Newport Bay Club this time. Previously we stayed at the Santa Fe. Our room was nicely decorated but a double bed is a little small for us as neither my husband or myself sleep that well. Our granddaughter enjoyed having a bed all to herself though. The swimming pool was too cold to play around in. We ate breakfast at 7.30am. Any later than this and you would have to queue. It was good to be shown to a table and to keep going back to the buffet. At the Santa Fe we had to get all the food at one go and then find our own table. Drinks were really expensive in the bar. We won't be going back to disneyland Paris again I don't think.",Disneyland_Paris
143415178,4,2012-10-01,China,"Its now my 4th disney park, but my first in US. So its time to see what the  original  parks do look like.There were no promotions available,so adult tix is 87usd...for sure not cheap (considering what you actually get inside the park, i would say its overpriced)! I went there on a week day, avoiding the weekend crowd, but it was still well packed. This park is just opposite the Adventure park, where u will find more fun and thrill rides. The disneyworld is something for young and old. Although it was not as impressing as i thought,perhaps its the lack of excitement,because its already the 4th park (however, its really more a place for the very young...not really the adult fun place, which should be on the adventure side).The food and drink inside the park isnt cheap, so you may take some own supply.",Disneyland_California
361354183,5,2016-03-01,Indonesia,"Best time to visit is starting Sunday morning, less q and easier to enjoy all the rides. Buy for 2 days tickets is more than enough for family vacations.",Disneyland_HongKong
181827271,2,2013-10-01,United States,"Disneyland is not the happy place it once was.  Plan on waiting in line for bag check, front gate, food, parade, rides, etc.  They need to hire help to stream line some of the process.",Disneyland_California
224918694,4,2014-08-01,United Kingdom,Was rather confusing at the station with no one to direct us to our luggage and bus to our hotel. Abso no  one from Disney to help us. Later on we waiting for a bus for three quarters of an hour only to be told we could have walked thro the park to our hotel in 10 mins. Was disappointed not to see many characters walking thro the park. I think we saw 4 in all during our stay. Would have been nice for the children to see more. Hotel very good. Food good.,Disneyland_Paris
266308435,5,,Australia,"The sign said it all, the happiest place on earth! Smiles everywhere you looked. I was last here in 1995 and it was nice to revisit with my wife and 13year old daughter. It's still a great place to be. The most obvious change observed is the extra security with the bag checks but this was to be expected. No major delays resulted. Unfortunately it was Spring Break and the people lining up to go on the rides confirmed this. It was not unusual to see wait times of 120 minutes for certain rides. But as I mentioned above, people were still smiling and happy.Great week there, loved it.",Disneyland_California
326475927,2,2015-10-01,United States,"We came from out of state for the Halloween Party, a special event for us as we have always wanted to visit the Haunted Mansion with Jack Skellington in residence.That was a great moment, seeing the mansion and the ride was fabulous.The crowds were massive on a Friday night, especially between 4 7pm when the daytime visitors are in the park and the doors open for the party goers. There are rope lines set up to help with lines into the rides and handing out candy. With the crowds as huge as when we went, we watched as people were blocked off by massive crowds on one side and no way to get out due to the crazy rope lines on the other, people started to panic down by the haunted mansion area, going under the rope lines to escape and only to get berated by park employees for  cutting in line  , ridiculous! It took 45 minutes to get a bag of popcorn, the soda we waited 15 minutes to buy ran out of syrup. We had dinner at the Blue Bayou and had to wait a half an hour beyond our reservation time. The Pirates ride, Thunder Mountain AND Indian Jones ALL broke down at the same time in the same area of the park, that did not help with crown control AT ALL. The young people working in the park are simply not trained to handle crowds like this either. Customer service overall slips, as everyone appears to fall into survival mode including employees. It was crazy, we left early. Conversely, we have had a GREAT time at the Halloween party in WALT DISNEY WORLD.We all came away thinking this park is too small for these size crowds, and that the customer service in general was not even close to being on par with what we have always received in Florida. This visit hurt our perception of the Magical Disney experience, big time. We are hoping this is a one off event, but it has tarnished our feelings about Disney overall, believe it or not. We are DVC members, we love going to WDW in Florida. We just can't get over how California Disney leadership and management didn't plan better. You know, it's like this is not supposed to happen at a Disney park. You are supposed to feel safe, happy and carefree. Yikes!",Disneyland_California
446636965,4,2016-01-01,India,"Very nice attraction outskirts of the city of Paris. One have to take RER to reach the destination. You can stay a day or one day trip based on the time you have it, suggestion from my side to finish it off in one day, one day is more than enough to roam both the parks. Best season to travel is post March till November.",Disneyland_Paris
314662897,4,2015-09-01,Saudi Arabia,"This park is just like any other Disney amusement parks with almost all the rides that are available in any Disney park but it was not as fun as the other ones; it lacks the fun spirit. I used to hate the long lines that are stick with all Disney Parks that I have visited before but when I visited this one and almost did al the rides that we like in no time (waiting time for Space Mountain was only 5 minutes), I discovered that some of the good part were the queue lines and the big number of happy people around you. Moreover, the music around the park is too dull and you cannot live the moment like what you do in other Disney parks. it is very difficult to have a taxi after the park is closed; it will be better if you leave before the closing time or rely on the metro train for the transportation. We did not see Disney characters going around the park like other Disney parks except one time when we just arrived and unfortunately, they left before we had a chance for our kids to shake hands and have some autographs.",Disneyland_HongKong
355770936,5,2016-03-01,United States,Great park!  Don't over plan your visit.  Take it as it comes and avoid frustrations.  We didn't buy the photo pass or fast passes and love it!,Disneyland_California
622543076,5,2018-09-01,Australia,"Plan and take your time. This will save going back and forth, especially with children in tow. It's worth a few extra days so you can revisit your favourites over and over. Take time to notice all the fun things around, decor etc etc. The security now to get into these parks was great, after all who doesn' t want to be safe in this day and age . It was done in a friendly efficient manner, both at CA and DL entrances, although the main gate could do with a couple more metal detectors at peak times as all lines converged. Its great to stay within walking distance, can then just go back for a rest and refresh etc.  My iphone would not pick up wi fi so unfortunately could not get Max Pass, which meant running back and forth to get fast passes. After fireworks if you want to get to Fantasmic you will have walk around the long way through Frontierland, so leave time for this or do on separate nights. ",Disneyland_California
229235325,4,2014-07-01,Philippines,"We went to Disneyland as a birthday gift to my nephew. Boy, everything was CRUUUHHH AZZZZYYY! The lines were long, a lot of people, the food prices were a bit high, and children were like hustlers pushing you to get through the lines. The upside, it was really fun here. The sunset was very beautiful together with Cinderella's castle. The parade in the main street is a much watch! Every person in the parade were all smiles and very friendly. The blueberry muffin was soooo yummy! The rides were fun! Free water, with long lines, in selected parts of the park. Tips: Come early to enjoy the fullest! Be ready to carry your children after.",Disneyland_HongKong
74875940,3,,Sweden,"For me Euro disney was an ordeal although my 5 year old loved it. It was so expensive and there really isnt that much to do for teenagers. Durign the summer, the lines are too long. The wiat time for a ride that was like 1 minute long, was at least 70 minutes.Was it worth the cost? I doubt it. Newport Bay Club is supposed to be 4 star. But the place is like a market, I tell you. The number of people at the check in, at the bus...The staff try their best I guess. I stood next to a lady who stayed at Santa Fe Hotel and she had previously stayed at Newport. She loved Santa Fe hotel and it was much cheaper and nearer the parc. It is also a lot smaller.If u want value for money try Hotel Santa Fe",Disneyland_Paris
612790407,2,2018-09-01,United Kingdom,"We stayed at the Newport hotel and visited for 4 days. The hotel was fine, very basic but did the job for what you need it for. The character meet and greets were a good touch even if they queues were quite long.The disappointment was the park   it   s not fair comparing it to USA Disney but it falls so far short it   s incredible. We came for meet and greet with Captain America which relies on an App to book....it is impossible to book anything on the app. So basically, the feature attraction is unattainable. Complaints about this are dismissed by customer service staff out of hand. In general staff are not Disney standard   very little is done to answer questions or deal with issues and there is certainly no evidence of going above and beyondThe choice of attraction is ok, though availability of Fast Pass is poor. It is employed on some attraction when not needed and is missing on others where it would be useful.Falls well below what I perceive the Disney experience to be",Disneyland_Paris
284004313,5,2015-06-01,Canada,"Learning how to use the fast passes is key. Take the time to read up about it on line. We rode all the rides we wanted and them some. I found it harder to find healthy food then at California Adventure, but finally found baked potato's at a little place just past the Haunted Mansion. And they were delicious!",Disneyland_California
315723484,5,2015-09-01,Australia,Had a fantastic 2 days. Staff were very friendly and helpful. Wait for rides was acceptable and the fast pass was a great bonus.,Disneyland_California
187519300,3,2013-12-01,United States,"As my boyfriend and myself were out to venture a wonderful day at our favorite beloved location, we were terribly disappointed. It was about noon as we had started to develop an appetite so i decided to call The Thunder Barbecue Ranch Restaurant and make a reservation. I had looked up the phone number online and called and had a nice conversation with the cast member. I had asked if it was All You Can Eat as I could recall from my last visit years ago, and she replied, Yes, Its $10 per person. She had explained to me the possibility of a cancellation fee and had asked for my card number to set the reservation on. I cheerfully explained to her that my boyfriend and my self were happy to find this place for its cheap price and our extremely small budget considering that we're college freshmen around Christmas time, shopping for our families soon. Our budget for food for the entire day was $20. So around our reservation time, we had arrived and sat at a table. We received no menus except the dessert menu. We ate the delicious food and had a small talk with the other group seated at our table. We had explained to them what the cast member on the telephone had communicated to us of the $10 per person, drinks included in the All You Can Eat, and the desserts were excluded, etc. As the waitress appeared, the other group had inquired about it and the waitress had informed us that the food was $24.99 per person and the cancellation fee was $10 per person. We were absolutely upset about our new findings. We had explained to the waitress of what we were told and how we only had a certain amount of money for the rest of the day and our budget. We were so upset because of the miscommunication and that we unknowingly had spent about $50. The waitress was wonderful and expressed her apologies for the misunderstanding and had tried to see what she could do for us. At the end of the lunch, she had told us  Sorry. They said that the price was displayed on the website too and we can't do anything about it.  I had told her that I had only searched for the phone number and intended to ask more information during the phone call of which i was misinformed. She still said there was nothing she could do. After this, my boyfriend and myself found ourselves broke. We had barely enough to pay for the dinner and our day was ruined. We intended to only spend $20 on food and no money on anything else. We ended up spending $50 that day and my boyfriend found out he lost his job on the same day. We later went to city hall to graciously tell our story and to explain of our misunderstand and the miscommunication of the cast member who made the reservation. The cast member at city hall took my name and said he was going to listen to the phone recording and see what happened. So he went to the back room and we waited about 20 minutes. He came back out and told us that he had talked to the woman who was on the phone with us and she had told him that she established the price and the $10 person was only the cancellation fee. He told us there was absolutely nothing to do for us. He was a very ignorant and arrogant worker who had no intention of helping from the very beginning. We left city hall for 20 minutes or so seeing as how we were greatly upset by the horrible customer service as I perfectly remembered the conversation with the woman. I specifically told her that we were on a low budget and happy to hear of somewhere inexpensive to eat, this was right after she expressed the price was $10 person of which i understood was the buffet cost. I thought it over and remembered how the city hall cast member said he would listen to the phone recording but later came back and said he had only spoke to her and she said she had established the $24.99 buffet fee. We went back and had asked him to listen to the recording, he said  We don't record our phone calls.  and I called him out on telling us that he was going to listen to the recording. We also told him how we told the woman of our low budget after she told us the fee. He had said  Yes she told me that but I didn't think I should bring it up.  He went back to his supervisor to see what could be done but when he came back, he explained that there was nothing they could do and that the woman said she explained the fee. There was no menu to display the buffet fee, and nobody had bothered to explain it as we entered the Thunder Barbecue Ranch. Now my review is not solely based on the lack of display of the buffet fee but particularly to the horrible customer service. As it is supposed to be  The Happiest Place on Earth , they did absolutely nothing to ensure us of continuing our day to be a good day at the park. He was very arrogant, lied about listening to the phone call, and offered nothing for our horrible experience. Im very disappointed as a huge SoCal Disney fanatic, I will have to say that I'm not sure of another trip to the park even after my 100 or so visits. It is easy to see that the business is all about money and this place does not stand by  The Place where wishes come true  or  The customer is always right  I was not requesting a refund at all. A discount for the miscommunication would have been fine or anything to make our day better after the disappointment but this was never the City Hall cast members intention. Very disappointed and I hope he gets fired. He was not an appropriate worker for a place that assures customer satisfaction.",Disneyland_California
490434614,5,2017-05-01,United Kingdom,"This was our families eighth visit to this park and we enjoyed it thoroughly. When we visited the park was open until 11 at night which meant we could take our time to enjoy the attractions and not feel rushed. The colours on display for the 25th anniversary celebrations were so pretty. Visited on last day of may and the park was so quiet. Longest wait was for big thunder mountain and that was only half an hour. Walked on to star tours, phantom manor, buzz etc. Would definitely recommend this time of year. Weather was lovely too.",Disneyland_Paris
384687729,5,2016-06-01,United States,Truly a must vacation with your family! We were able to see and do so much! The  Paint the Night  parade was fabulous!!!,Disneyland_California
123383607,5,2011-12-01,United States,"Went to celebrate my birthday, took my girls to have breakfast with the princesses which is a great way to have the princesses coming to your table instead of hours trying to find them for a picture. Disneyland is always a great place to go!!",Disneyland_California
129277603,4,2011-06-01,Thailand,"The first time i went to disneyland was when i was 12 and i flew all the way to LA from singapore~ From what i can recall, it was definately a fun day for me. I returned to LA disneyland about 6~7 years ago... it still is fun but i realized that it is just too big for a 1 day trip.I really enjoyed disneyland in HK... everything is compact and closer to each other so each attractions are closer, meaning less walk and we are able to cover the whole park within a day. Since it felt like being in LA, everything was in cantonese and i couldn't understand what the characters are talking about which is not fun~Also, there are always flocks of mainland tourists around, meaning if you are not aware, they will cut the queue and bump into you. be prepared~",Disneyland_HongKong
176139579,1,2013-08-01,Belgium,"I don't understand all this great reactions. I come from Belgium and I thought that visiting Disneyland during our trip through California would be a good idea. So I bought 3 tickets (276 dollar) online and went there the 19th august 2013. The crowd was huge but this we expected. What bothered me the most, was that two of the major attractions were off that week (they should mention this on their website or at least give a discount if they would be honest). We took a fastpass for the splash mountain but it wasn't working when we arrived. We returned after an hour and finally got on it. But while being in the attraction, it broke down and they had to evacuate us. Consolation price : a fast pass for another attraction...Because of this, the fast pass lines elsewhere became long as well (min. 30 min of waiting). So for me, it was a big waste of money and I don't understand the people who enjoyed this particular park.",Disneyland_California
403924982,4,2016-08-01,United States,what can one say about  the happiest place on earth  except that our grandchildren loved it.the whole idea of fast pass is so we can return a little later and plan your day in the park buteven though most of the fast passes we had in our hands we could not use because rides would shut down.it was a bit frustrating and I would just remind myself and the grandchildren that we were in a theme park and that rides breakdown.thank God for the shows.,Disneyland_California
