review_id,touchpoint,sentiment,code,text_excerpt,travel_party,first_visit,visit_timing
154750309,food/beverage,positive,restaurant vegetarian options,The Plaza restaurant was good in the Magic Kingdom as it caters for vegetarians as well.,family,No,March
154750309,food/beverage,negative,breakfast queue avoidance timing,Any later than this and you would have to queue.,family,No,March
154750309,facilities,negative,uncomfortably cold swimming pool,The swimming pool was too cold to play around in.,family,No,March
154750309,food/beverage,negative,expensive bar drinks,Drinks were really expensive in the bar.,family,No,March
154750309,recommendation,negative,not returning,We won't be going back to disneyland Paris again I don't think.,family,No,March
143415178,comparison,neutral,first US Disney park,but my first in US,,No,weekday
143415178,entry/admission,negative,expensive adult tickets,adult tix is 87usd...for sure not cheap,,No,weekday
143415178,entry/admission,negative,overpriced park entry,i would say its overpriced,,No,weekday
143415178,navigation,neutral,packed weekday visit,it was still well packed,,No,weekday
143415178,comparison,negative,less thrill than Adventure,"Adventure park, where u will find more fun and thrill rides",,No,weekday
143415178,comparison,neutral,Disneyworld for young and old,The disneyworld is something for young and old,,No,weekday
143415178,atmosphere,negative,lacking excitement,"not as impressing as i thought,perhaps its the lack of excitement",,No,weekday
143415178,comparison,negative,not adult focused,"not really the adult fun place, which should be on the adventure side",,No,weekday
143415178,food/beverage,negative,expensive food and drink,The food and drink inside the park isnt cheap,,No,weekday
361354183,timing,positive,optimal Sunday morning visit,Best time to visit is starting Sunday morning,family,,Sunday morning
361354183,attractions,positive,less ride queues,less q and easier to enjoy all the rides,family,,Sunday morning
361354183,entry/admission,neutral,two day ticket sufficient,Buy for 2 days tickets is more than enough for family vacations.,family,,Sunday morning
181827271,atmosphere,negative,decline in happiness,Disneyland is not the happy place it once was.,,,
181827271,entry/admission,negative,long bag check queue,Plan on waiting in line for bag check,,,
181827271,entry/admission,negative,long front gate queue,front gate,,,
181827271,food/beverage,negative,long food queues,food,,,
181827271,entertainment,negative,long parade queues,parade,,,
181827271,attractions,negative,long ride queues,rides,,,
181827271,staff,negative,need to hire,They need to hire help,,,
224918694,staff,negative,lack of directions,no one to direct us to our luggage and bus to our hotel,family,Unknown,
224918694,staff,negative,no disney help,Abso no one from Disney to help us,family,Unknown,
224918694,navigation,negative,misinformed transportation option,we could have walked thro the park to our hotel in 10 mins,family,Unknown,
224918694,characters,negative,limited character sightings,disappointed not to see many characters walking thro the park,family,Unknown,
224918694,characters,negative,few character interactions,I think we saw 4 in all during our stay,family,Unknown,
224918694,characters,positive,desire for more characters,Would have been nice for the children to see more,family,Unknown,
224918694,food/beverage,positive,good food quality,Food good.,family,Unknown,
266308435,atmosphere,positive,happiest place on earth,the happiest place on earth!,family,No,Spring Break
266308435,atmosphere,positive,smiles everywhere,Smiles everywhere you looked,family,No,Spring Break
266308435,entry/admission,neutral,extra security bag checks,the extra security with the bag checks,family,No,Spring Break
266308435,entry/admission,positive,no major entry delays,No major delays resulted,family,No,Spring Break
266308435,attractions,negative,long ride wait times,wait times of 120 minutes for certain rides,family,No,Spring Break
266308435,atmosphere,positive,people still smiling,people were still smiling and happy,family,No,Spring Break
326475927,entertainment,neutral,Halloween party special event,"Halloween Party, a special event",,,Halloween
326475927,attractions,positive,enjoyable haunted mansion ride,the mansion and the ride was fabulous,,,Halloween
326475927,navigation,negative,massive park crowding,"The crowds were massive on a Friday night, especially between 4 7pm when the daytime visitors are in the park and the doors open for the party goers.",,,Halloween
326475927,navigation,negative,confusing rope line management,"There are rope lines set up to help with lines into the rides and handing out candy. With the crowds as huge as when we went, we watched as people were blocked off by massive crowds on one side and no way to get out due to the crazy rope lines on the other, people started to panic down by the haunted mansion area, going under the rope lines to escape",,,Halloween
326475927,staff,negative,unjustified berating of guests,"only to get berated by park employees for  cutting in line  , ridiculous!",,,Halloween
326475927,food/beverage,negative,excessive popcorn queue time,It took 45 minutes to get a bag of popcorn,,,Halloween
326475927,food/beverage,negative,soda syrup shortage,the soda we waited 15 minutes to buy ran out of syrup,,,Halloween
326475927,food/beverage,negative,restaurant reservation delay,We had dinner at the Blue Bayou and had to wait a half an hour beyond our reservation time.,,,Halloween
326475927,attractions,negative,simultaneous multiple ride closures,"The Pirates ride, Thunder Mountain AND Indian Jones ALL broke down at the same time in the same area of the park, that did not help with crown control AT ALL.",,,Halloween
326475927,staff,negative,untrained staff crowd control,The young people working in the park are simply not trained to handle crowds like this either.,,,Halloween
326475927,staff,negative,deteriorating customer service,"Customer service overall slips, as everyone appears to fall into survival mode including employees.",,,Halloween
326475927,comparison,positive,superior WDW Halloween party,"Conversely, we have had a GREAT time at the Halloween party in WALT DISNEY WORLD.",,,Halloween
326475927,comparison,negative,park size inadequate crowding,We all came away thinking this park is too small for these size crowds,,,Halloween
326475927,comparison,negative,inferior customer service standards,customer service in general was not even close to being on par with what we have always received in Florida.,,,Halloween
326475927,atmosphere,negative,damaged magical Disney perception,"This visit hurt our perception of the Magical Disney experience, big time.",,,Halloween
326475927,atmosphere,negative,tarnished feelings about Disney,"it has tarnished our feelings about Disney overall, believe it or not.",,,Halloween
326475927,staff,negative,leadership planning disappointment,We just can't get over how California Disney leadership and management didn't plan better.,,,Halloween
326475927,atmosphere,negative,failure to ensure safety,"You are supposed to feel safe, happy and carefree.",,,Halloween
446636965,attractions,neutral,nice attraction outskirts,Very nice attraction outskirts of the city of Paris.,,,March till November
446636965,navigation,neutral,rer train access,One have to take RER to reach the destination.,,,March till November
446636965,timing,positive,sufficient one day visit,one day is more than enough to roam both the parks,,,March till November
446636965,timing,positive,best post march timing,Best season to travel is post March till November.,,,March till November
314662897,comparison,negative,lacks fun Disney spirit,it was not as fun as the other ones; it lacks the fun spirit,family,Unknown,
314662897,attractions,positive,short ride queue times,waiting time for Space Mountain was only 5 minutes,family,Unknown,
314662897,navigation,positive,enjoyable large crowds,the big number of happy people around you,family,Unknown,
314662897,atmosphere,negative,dull park music,the music around the park is too dull and you cannot live the moment like what you do in other Disney parks,family,Unknown,
314662897,navigation,negative,difficult taxi access,it is very difficult to have a taxi after the park is closed,family,Unknown,
314662897,characters,negative,missed character interaction,they left before we had a chance for our kids to shake hands and have some autographs.,family,Unknown,
355770936,recommendation,positive,general park recommendation,Great park!,,,
355770936,pre-visit,positive,avoid over-planning,Don't over plan your visit.  Take it as it comes and avoid frustrations.,,,
355770936,attractions,positive,"skipped fast pass, enjoyed park",We didn't buy the photo pass or fast passes and love it!,,,
622543076,recommendation,positive,plan for revisiting favorites,It's worth a few extra days so you can revisit your favourites over and over.,family,Unknown,
622543076,atmosphere,positive,enjoyable park decor details,"Take time to notice all the fun things around, decor etc etc.",family,Unknown,
622543076,entry/admission,positive,efficient park security process,"The security now to get into these parks was great, after all who doesn' t want to be safe in this day and age . It was done in a friendly efficient manner, both at CA and DL entrances",family,Unknown,
622543076,entry/admission,negative,insufficient security screening capacity,the main gate could do with a couple more metal detectors at peak times as all lines converged,family,Unknown,
622543076,navigation,positive,convenient nearby accommodation location,"Its great to stay within walking distance, can then just go back for a rest and refresh etc.",family,Unknown,
622543076,pre-visit,negative,unreliable park wifi connection,"My iphone would not pick up wi fi so unfortunately could not get Max Pass, which meant running back and forth to get fast passes.",family,Unknown,
622543076,navigation,negative,lengthy post-fireworks route,"After fireworks if you want to get to Fantasmic you will have walk around the long way through Frontierland, so leave time for this or do on separate nights.",family,Unknown,
229235325,attractions,negative,long ride queues,The lines were long,family,Unknown,birthday
229235325,navigation,negative,excessive crowding,a lot of people,family,Unknown,birthday
229235325,food/beverage,negative,high food prices,the food prices were a bit high,family,Unknown,birthday
229235325,navigation,negative,children pushing through,children were like hustlers pushing you to get through the lines,family,Unknown,birthday
229235325,atmosphere,positive,beautiful sunset view,The sunset was very beautiful together with Cinderella's castle,family,Unknown,birthday
229235325,entertainment,positive,enjoyable main street parade,The parade in the main street is a much watch!,family,Unknown,birthday
229235325,staff,positive,friendly parade performers,Every person in the parade were all smiles and very friendly,family,Unknown,birthday
229235325,food/beverage,positive,delicious blueberry muffin,The blueberry muffin was soooo yummy!,family,Unknown,birthday
229235325,attractions,positive,fun ride experience,The rides were fun!,family,Unknown,birthday
229235325,food/beverage,neutral,free water with queue,"Free water, with long lines, in selected parts of the park",family,Unknown,birthday
229235325,attractions,negative,long free water queues,"with long lines, in selected parts of the park",family,Unknown,birthday
229235325,recommendation,neutral,arrive early tip,Come early to enjoy the fullest!,family,Unknown,birthday
229235325,facilities,neutral,carry children suggestion,Be ready to carry your children after.,family,Unknown,birthday
74875940,entry/admission,negative,excessive overall cost,It was so expensive,family,Unknown,summer
74875940,attractions,negative,limited attractions teenagers,there really isnt that much to do for teenagers,family,Unknown,summer
74875940,attractions,negative,lengthy summer ride queues,"Durign the summer, the lines are too long.",family,Unknown,summer
74875940,attractions,negative,excessive ride wait time,"The wiat time for a ride that was like 1 minute long, was at least 70 minutes.",family,Unknown,summer
74875940,entry/admission,negative,unjustified visit cost,Was it worth the cost? I doubt it.,family,Unknown,summer
74875940,facilities,negative,overcrowded hotel experience,"But the place is like a market, I tell you. The number of people at the check in, at the bus...",family,Unknown,summer
74875940,staff,neutral,staff try their best,The staff try their best I guess.,family,Unknown,summer
74875940,comparison,positive,better value Santa Fe,She loved Santa Fe hotel and it was much cheaper and nearer the parc.,family,Unknown,summer
74875940,recommendation,positive,recommend Hotel Santa Fe,If u want value for money try Hotel Santa Fe,family,Unknown,summer
612790407,characters,positive,enjoyable character meet and greets,The character meet and greets were a good touch,,,
612790407,characters,negative,long character meet queues,even if they queues were quite long,,,
612790407,comparison,negative,inferior to USA parks,it   s not fair comparing it to USA Disney but it falls so far short it   s incredible,,,
612790407,attractions,negative,unattainable booked attraction,"We came for meet and greet with Captain America which relies on an App to book....it is impossible to book anything on the app. So basically, the feature attraction is unattainable.",,,
612790407,staff,negative,unhelpful staff dismiss complaints,Complaints about this are dismissed by customer service staff out of hand.,,,
612790407,staff,negative,substandard staff performance,In general staff are not Disney standard   very little is done to answer questions or deal with issues and there is certainly no evidence of going above and beyond,,,
612790407,attractions,negative,poor fastpass attraction availability,though availability of Fast Pass is poor. It is employed on some attraction when not needed and is missing on others where it would be useful.,,,
284004313,attractions,neutral,understanding FastPass essential,Learning how to use the fast passes is key.,,,
284004313,pre-visit,neutral,research FastPass online,Take the time to read up about it on line.,,,
284004313,attractions,positive,rode all rides wanted,We rode all the rides we wanted and them some.,,,
284004313,food/beverage,negative,harder find healthy food,I found it harder to find healthy food then at California Adventure,,,
284004313,food/beverage,positive,delicious baked potato,And they were delicious!,,,
315723484,staff,positive,very friendly staff,Staff were very friendly,,,
315723484,staff,positive,helpful staff interaction,and helpful,,,
315723484,attractions,positive,acceptable ride wait time,Wait for rides was acceptable,,,
315723484,attractions,positive,fast pass great bonus,and the fast pass was a great bonus,,,
187519300,food/beverage,neutral,restaurant reservation made online,i decided to call The Thunder Barbecue Ranch Restaurant and make a reservation. I had looked up the phone number online and called,couple,No,Christmas
187519300,staff,neutral,conversation with cast member,and called and had a nice conversation with the cast member,couple,No,Christmas
187519300,food/beverage,negative,misinformed about price,"I had asked if it was All You Can Eat as I could recall from my last visit years ago, and she replied, Yes, Its $10 per person.",couple,No,Christmas
187519300,food/beverage,negative,inaccurate reservation information,We were absolutely upset about our new findings. We had explained to the waitress of what we were told and how we only had a certain amount of money for the rest of the day and our budget. We were so upset because of the miscommunication and that we unknowingly had spent about $50.,couple,No,Christmas
187519300,staff,positive,waitress expresses apologies,The waitress was wonderful and expressed her apologies for the misunderstanding and had tried to see what she could do for us.,couple,No,Christmas
187519300,food/beverage,negative,no price display,"There was no menu to display the buffet fee, and nobody had bothered to explain it as we entered the Thunder Barbecue Ranch.",couple,No,Christmas
187519300,staff,negative,unhelpful city hall staff,He was a very ignorant and arrogant worker who had no intention of helping from the very beginning.,couple,No,Christmas
187519300,staff,negative,lying about phone recording,"We went back and had asked him to listen to the recording, he said  We don't record our phone calls.  and I called him out on telling us that he was going to listen to the recording.",couple,No,Christmas
187519300,staff,negative,staff shows no empathy,He had said  Yes she told me that but I didn't think I should bring it up.,couple,No,Christmas
187519300,staff,negative,unhelpful supervisor response,"He went back to his supervisor to see what could be done but when he came back, he explained that there was nothing they could do and that the woman said she explained the fee.",couple,No,Christmas
187519300,staff,negative,horrible customer service,Now my review is not solely based on the lack of display of the buffet fee but particularly to the horrible customer service.,couple,No,Christmas
187519300,atmosphere,negative,unfulfilled happiest place,"As it is supposed to be  The Happiest Place on Earth , they did absolutely nothing to ensure us of continuing our day to be a good day at the park.",couple,No,Christmas
187519300,staff,negative,arrogant and deceitful,"He was very arrogant, lied about listening to the phone call, and offered nothing for our horrible experience.",couple,No,Christmas
187519300,recommendation,negative,unsure of future visit,"Im very disappointed as a huge SoCal Disney fanatic, I will have to say that I'm not sure of another trip to the park even after my 100 or so visits.",couple,No,Christmas
187519300,atmosphere,negative,place doesn't stand by,It is easy to see that the business is all about money and this place does not stand by  The Place where wishes come true  or  The customer is always right,couple,No,Christmas
187519300,staff,negative,disappointed customer satisfaction,He was not an appropriate worker for a place that assures customer satisfaction.,couple,No,Christmas
490434614,attractions,positive,extended park hours,When we visited the park was open until 11 at night which meant we could take our time to enjoy the attractions and not feel rushed.,family,No,May
490434614,atmosphere,positive,beautiful anniversary decorations,The colours on display for the 25th anniversary celebrations were so pretty.,family,No,May
490434614,timing,positive,quiet park experience,Visited on last day of may and the park was so quiet.,family,No,May
490434614,attractions,positive,short ride queue,Longest wait was for big thunder mountain and that was only half an hour.,family,No,May
490434614,attractions,positive,minimal ride queues,"Walked on to star tours, phantom manor, buzz etc.",family,No,May
490434614,recommendation,positive,recommend visit timing,Would definitely recommend this time of year.,family,No,May
384687729,recommendation,positive,strong family vacation recommendation,Truly a must vacation with your family!,family,,
384687729,entertainment,positive,fabulous parade experience,The  Paint the Night  parade was fabulous!!!,family,,
123383607,characters,positive,princesses at breakfast table,have the princesses coming to your table,family,,birthday
123383607,characters,positive,avoid long picture queues,instead of hours trying to find them for a picture,family,,birthday
129277603,navigation,negative,large park size,it is just too big for a 1 day trip,,No,
129277603,navigation,positive,compact park layout,"everything is compact and closer to each other so each attractions are closer, meaning less walk and we are able to cover the whole park within a day",,No,
129277603,characters,negative,lack language understanding,i couldn't understand what the characters are talking about which is not fun,,No,
129277603,navigation,negative,tourist queue cutting,they will cut the queue,,No,
129277603,navigation,negative,tourist crowding behavior,bump into you,,No,
176139579,pre-visit,negative,lack attraction closure notice,they should mention this on their website or at least give a discount if they would be honest,,Unknown,august 2013
176139579,entry/admission,neutral,ticket purchase price,So I bought 3 tickets (276 dollar) online,,Unknown,august 2013
176139579,navigation,neutral,park visit crowding,The crowd was huge but this we expected.,,Unknown,august 2013
176139579,attractions,negative,major attractions closure,two of the major attractions were off that week,,Unknown,august 2013
176139579,attractions,negative,fastpass system failure,We took a fastpass for the splash mountain but it wasn't working when we arrived.,,Unknown,august 2013
176139579,attractions,negative,ride breakdown evacuation,"while being in the attraction, it broke down and they had to evacuate us",,Unknown,august 2013
176139579,attractions,negative,fastpass compensation inadequate,Consolation price : a fast pass for another attraction...,,Unknown,august 2013
176139579,attractions,negative,long fastpass lines,"Because of this, the fast pass lines elsewhere became long as well (min. 30 min of waiting).",,Unknown,august 2013
176139579,recommendation,negative,park visit not recommended,"So for me, it was a big waste of money and I don't understand the people who enjoyed this particular park.",,Unknown,august 2013
403924982,attractions,negative,ride closures fast pass,even though most of the fast passes we had in our hands we could not use because rides would shut down,family,Unknown,
403924982,attractions,negative,rides breakdown frustration,rides would shut down.it was a bit frustrating,family,Unknown,
403924982,entertainment,positive,enjoyable show experience,thank God for the shows,family,Unknown,
431202716,comparison,negative,Orlando staff friendliness superior,but the service and friendliness of staff is much better in Orlando,,,
431202716,attractions,negative,ride closure disappointment,There were a few rides such as Big Thunder Mountain closed for refurbishment,,,
431202716,timing,positive,weekday visit recommendation,if you can go on weekdays it is much quieter than on the weekend,,,
431202716,entertainment,neutral,fireworks viewing location tip,"If you are watching Disney Dreams Fireworks you need to be facing the castle, so stand half way up main street.",,,
431202716,navigation,neutral,avoid post-fireworks crowds,if you want a sharp exit start making for the exit and shuttle bus if you want to avoid the mad rush as everyone tries to leave at the one time,,,
431202716,food/beverage,positive,reasonable ice cream prices,"There is a great ice cream shop on main street, quite reasonable pricewise too",,,
431202716,food/beverage,positive,reasonable restaurant prices,we ate at the restaurant next to Buzz Lightyear where they do the Jedi training again not too bad pricewise and lots of seating,,,
431202716,attractions,neutral,fastpass usage tip,If you have a fastpass say 10.30 to 11 return time. If it's after 10.30 you can get another fastpass from an adjacent ride before you ride using your fastpass.,,,
175574269,atmosphere,positive,immersive park atmosphere,It was the most amazing and interesting park I have ever been to. It made me feel like a child again.,,,weekday
175574269,cleanliness,positive,overall park cleanliness,It was clean,,,weekday
175574269,atmosphere,positive,fun and exciting atmosphere,fun and exciting,,,weekday
175574269,attractions,positive,minimal ride queue times,it was not difficult waiting in line,,,weekday
175574269,recommendation,positive,enthusiastic family recommendation,Great fun for kids of all ages!,,,weekday
483215863,navigation,negative,park crowding issues,it's crowded,,,
483215863,atmosphere,negative,noisy park environment,noisy,,,
483215863,attractions,positive,enjoyable ride experience,Thunder Mountain Railroad,,,
483215863,attractions,positive,enjoyable ride experience,Star Tours,,,
483215863,attractions,positive,enjoyable ride experience,Splash Mountain,,,
483215863,attractions,positive,enjoyable themed ride experience,Pirates of the Carribean,,,
483215863,attractions,neutral,manage attraction wait time,Use the Fast Pass to help manage your wait times at various attractions,,,
483215863,food/beverage,positive,favorite eating spots,Bengal Barbeque in Adventureland,,,
483215863,food/beverage,positive,favorite eating spots,Concina Cucamonga in Frontierland,,,
420746020,navigation,positive,minimal crowding due rain,it was not crowded at all,solo,Unknown,
420746020,entertainment,positive,easy show access,we could get straight into any of the shows,solo,Unknown,
420746020,attractions,positive,easy ride access,we could get straight into any of the rides,solo,Unknown,
420746020,attractions,positive,easy amusement access,we could get straight into any of the amusements that we wanted,solo,Unknown,
420746020,atmosphere,positive,wistful childhood memories,this brought back so many wistful memories of my childhood,solo,Unknown,
420746020,atmosphere,positive,thoroughly loved experience,I soooo loved it,solo,Unknown,
420746020,entertainment,positive,magnificent fireworks display,The magnificent fireworks display at the end of the day was just the icing on the cake,solo,Unknown,
420746020,navigation,positive,easy transportation access,Transport to and from was easy,solo,Unknown,
420746020,navigation,positive,loved themed train carriages,"I especially loved the Disneyland train carriages with their blue seat, and Mickey Mouse windows and handles",solo,Unknown,
260905577,comparison,negative,lost its charm,however it's lost it's charm for us,,No,
260905577,entry/admission,negative,overpriced ticket costs,It's overpriced,,No,
260905577,navigation,negative,park is overcrowded,and overcrowded,,No,
260905577,entry/admission,negative,too many free tickets,There seems to be too many free tickets being handed out,,No,
260905577,entry/admission,negative,unfair paid admission,The park is full of people that don't seem to have paid for admission,,No,
260905577,entry/admission,negative,expensive hopper tickets,We paid hundreds of dollars for our hopper tickets.,,No,
260905577,cleanliness,negative,garbage covered walkways,The walkways are covered in garbage,,No,
260905577,facilities,negative,filthy restroom conditions,The bathrooms are filthy,,No,
260905577,retail,negative,cheap merchandise quality,The merchandise that is sold in the stores is all cheap made in China products.,,No,
260905577,food/beverage,negative,poor food quality,Food is poor is Disneyland but fairly good in Downtown Disney,,No,
260905577,recommendation,negative,won't visit again,We won't be going to Disneyland again.,,No,
321332464,timing,positive,"holiday visit, low crowding",We lucked out and got there on a Public Holiday and the park was relatively crowd free!,,,Public Holiday
321332464,attractions,positive,minimal ride wait time,Was able to ride everything multiple times with no wait time over 10mins which is ridiculously good.,,,Public Holiday
321332464,navigation,negative,following day crowding level,a friend went back the next day and it was packed out,,,Public Holiday
156026094,navigation,negative,excessive park crowding,"Was very over crowded, in fact, it seemed to be more crowded than Christmas.",,,
156026094,attractions,negative,excessive ride queue times,The line ups for rides was as mush as 3 hours.,,,
159548447,characters,positive,enjoyable princess experience,Princesses was my favorite.,,,
159548447,attractions,neutral,scary haunted house,I think the haunted house is scary,,,
333383501,atmosphere,neutral,different park atmosphere,It was a very different atmosphere than Disney World Florida,,Unknown,early November
333383501,recommendation,negative,one time visit enough,Would I visit again? No once was enough,,Unknown,early November
346834818,recommendation,positive,highly recommend first timers,Definitely a must experience attraction for first time visitors of Hong Kong.,,,
346834818,comparison,neutral,similar to other parks,It may seem like the same as that of other Disneyland's,,,
346834818,attractions,positive,new attractions and rides,The presentations are quite new and so are the rides.,,,
346834818,recommendation,positive,recommend inspiration lake detour,Take a detour to Inspiration Lake and you'll be happy you did.,,,
552249569,attractions,positive,many rides available,lots of rides to go on,family,,new year
552249569,entertainment,positive,brilliant new year fireworks,the new year fireworks was brilliant,family,,new year
552249569,recommendation,positive,plan to revisit soon,we will visit again soon!,family,,new year
535154413,attractions,negative,inefficient FastPass understanding,"but you need to know how does it function with the fast pass, other wise, you could spend the hole journey and not doing half of the park.",,,
535154413,attractions,neutral,FastPass attraction strategy,"Once you arrive go and grab a fast pass for 1 attraction and go for another attraction.Once you finish the attraction, you ll go direct to the fast pass at the time you have already choosed and do it, once finish, just do the same .. go for a fast pass one, get your ticket and then go quick to another attraction ...",,,
248192557,navigation,negative,extreme crowding unpleasant,It was so crowded that it was difficult to walk,,,holidays
248192557,attractions,negative,super long queues,queues were super long,,,holidays
125411788,attractions,positive,enjoyable rides for everyone,I love the rides  this is for all ages,,,
125411788,staff,positive,honest staff retrieve item,I love the fact that people are honest and kind  we left a tripod and we didn't expect that someone will give it to the Lost and Found Area.,,,
238249432,characters,negative,reduced character appearances,"But this time the only characters we saw were Mickey (in his normal place with a queue), Goofy (once) and Jack Skellington (once). Thats not much Disney for two parks in two full days",,No,half term
238249432,attractions,negative,frequent ride malfunctions,Also disappointing was the frequent ride malfuntions.,,No,half term
238249432,attractions,negative,indianna jones technical problems,Day one headed straight for Indianna Jones technical problems,,No,half term
238249432,attractions,negative,rattatoui technical problems,Day two headed straight for Rattatoui technical problems!,,No,half term
238249432,attractions,negative,extended wait for fix,Ride eventually opened about an hour after park opening frustrating!,,No,half term
238249432,attractions,negative,pirates ride closure,Also on day 1 Pirates of the Caribbean was closed when we went and had to return the following day to ride it.,,No,half term
238249432,comparison,positive,orlando better ride reliability,**They don't seem to have these unscheduled ride closures in Orlando.,,No,half term
238249432,entertainment,positive,enjoyable parade experience,The parade in Disneyland Park was really good as always,,No,half term
238249432,entertainment,positive,enjoyable nighttime show,we thoroughly enjoyed the nightime show on the castle.,,No,half term
238249432,recommendation,negative,unlikely to return,"All in all I think Disneyland Paris is slipping, and I'm not sure I'll be back anytime soon.",,No,half term
238249432,attractions,negative,mickey character queue,Mickey (in his normal place with a queue),,No,half term
184219850,food/beverage,positive,reasonably priced delicious food,My family agreed the food was fairly reasonably priced and was really delicious.,family,No,summer holidays
184219850,food/beverage,positive,good food variety,A good variety of foods were on offer and were really delicious!,family,No,summer holidays
184219850,attractions,neutral,accurate queue wait times,The queues were fairly long but the advertised times were true,family,No,summer holidays
184219850,attractions,positive,beautifully decorated queues,and the lines were beautifully decorated.,family,No,summer holidays
184219850,navigation,positive,comfortable crowding levels,never felt like it was crowded,family,No,summer holidays
184219850,attractions,positive,acceptable wait times,never felt like it was crowded or the wait times were too long,family,No,summer holidays
184219850,atmosphere,positive,vibrant colors amazing scenery,The place was beautifully presented with vibrant colours and amazing scenery!,family,No,summer holidays
184219850,staff,positive,polite helpful staff,We found the staff to be very polite and helpful when walking around,family,No,summer holidays
184219850,staff,positive,friendly cast member interaction,a lot of cast members waved with a cheery bonjour and commented on my pin badges!,family,No,summer holidays
184219850,entertainment,positive,magical parade experience,The parades were magical,family,No,summer holidays
184219850,entertainment,positive,amazing nighttime spectacular,the night time spectacular was amazing!,family,No,summer holidays
184219850,characters,positive,fun character interactions,We found lots of characters walking around who were lots of good fun dancing and playing with the children!,family,No,summer holidays
184219850,recommendation,positive,highly recommend riverboat cruise,I would highly reccomend the riverboat cruise around thunder mountain,family,No,summer holidays
184219850,attractions,positive,short ride queue,the queue wasnt too long,family,No,summer holidays
184219850,attractions,positive,peaceful relaxing ride experience,it was so peaceful and relaxing.,family,No,summer holidays
184219850,atmosphere,positive,calming music atmosphere,Calming music was played as you slowly drifted around,family,No,summer holidays
227403003,staff,positive,driver knowledge was amazing,the knowledge of the ART driver was amazing,,,
227403003,navigation,positive,super convenient transportation,Super convenient.,,,
339563423,recommendation,positive,highlight of summer holidays,This was my 5 yo's highlight of her summer holidays in Hong Kong.,family,Unknown,summer
339563423,navigation,negative,crowding causing lost child,Lost my 3 yo 3 times that day because there were a lot of people but luckily found!,family,Unknown,summer
339563423,pre-visit,positive,discounted online ticket purchase,Bought my online tickets online as my parents were HK residents and got a little discount.,family,Unknown,summer
339563423,staff,positive,guest relations refund assistance,Got the wrong tickets but  guest relations  refunded me when I got there so was very happy.,family,Unknown,summer
339563423,food/beverage,positive,yummy food avoids crowds,Food was yummy although we ate at 2pm so skipped the crowds.,family,Unknown,summer
490487069,comparison,positive,previous visit exceeded expectations,Went 12 years ago and loved this trip even more.,,,
490487069,cleanliness,positive,well maintained park appearance,Everything is so well maintained,,,
490487069,staff,positive,efficient park operations,well run,,,
490487069,food/beverage,negative,unhealthy food options,the unhealthy food,,,
340630939,pre-visit,positive,convenient package deal,We had bought a package that included the Eurostar Train and Newport Bay hotel.,family,No,New Year
340630939,entry/admission,negative,unhelpful hotel directions,very little help was available for locating our hotel,family,No,New Year
340630939,entry/admission,negative,difficult hotel access,walking through a security checkpoint and part of the park to get to the hotel with a long walk. Quite difficult with luggage and two small children.,family,No,New Year
340630939,facilities,neutral,comfortable hotel rooms,"These were quite nicely furbished, comfortable for our three night stay.",family,No,New Year
340630939,facilities,neutral,comfortable hotel bed,Comfortable bed with nice pillows.,family,No,New Year
340630939,facilities,negative,missing tea facilities,No tea coffee making facility though!,family,No,New Year
340630939,facilities,negative,obstructed view,"there was scaffolding outside our window, these had plastic coverings so no view over the lake or balcony access",family,No,New Year
340630939,facilities,negative,overheated hotel rooms,The rooms were like ovens and my son was unable to open any windows.,family,No,New Year
340630939,food/beverage,neutral,basic continental breakfast,"Breakfast was included, a fairly basic continental style selection but adequate.",family,No,New Year
340630939,navigation,neutral,long walk from hotel,The park itself is quite a walk from the hotel,family,No,New Year
340630939,navigation,neutral,avoiding shuttle buses,shuttle buses available but we chose to walk to save the scrum of getting on a bus,family,No,New Year
340630939,comparison,negative,smaller scale park,the park kind of resembled Disneyland Florida but on a smaller scale,family,No,New Year
340630939,staff,negative,uncaring staff,no one seemed to care. It was unfriendly,family,No,New Year
340630939,atmosphere,negative,lacking Disney atmosphere,not the same atmosphere as Florida.,family,No,New Year
340630939,navigation,negative,overcrowded park,The place was rammed with people.,family,No,New Year
340630939,attractions,negative,long queue times,Queuing was long for everything with some very short rides at the end of it.,family,No,New Year
340630939,attractions,negative,ride closure,Thunder Mountain was closed,family,No,New Year
340630939,attractions,negative,excessive ride wait time,if you had the patience to q for an hour and a half or more.,family,No,New Year
340630939,attractions,negative,short ride duration,short rides it was quite difficult to keep them entertained.,family,No,New Year
340630939,entertainment,positive,good parades,There were parades that took place and were quite good,family,No,New Year
340630939,entertainment,positive,effective light show,in the evening a light show and fireworks over the Castle were very effective.,family,No,New Year
340630939,entertainment,neutral,smaller scale entertainment,It all had the same content but on a much smaller scale.,family,No,New Year
340630939,characters,negative,limited character interaction,lack of Disney characters around. They made appearances in defined areas where you could q to have a photo with them but none wandered around.,family,No,New Year
340630939,characters,negative,long character queue,massive q had to be passed through to get a photo with one.,family,No,New Year
340630939,comparison,negative,lacking magic,place lacked the  Disney Magic  that I had felt in Florida.,family,No,New Year
340630939,recommendation,neutral,best of raw deal,If unable to travel to Florida I guess its the best of a raw deal.,family,No,New Year
279124019,comparison,neutral,compact version of California,"a more compact version, but still with quite a range to keep you entertained.",,,mid week
